wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
sym13,1,reflect,3.670591003205505e-23,277.1702156160711,1365509.8851965384,0.5212765957446809,87.83916470251546,69,smoothed,4.195175607867935e-12,-5.56055201883718e-12,5.34080378600263,9680.880380250781,0.9542895756743106,0.00019836290795999397,0.9999999999999999,290.00000000000085,,,,[],[],6,150.63333333332073,36.39999999999387,437.39999999997605,"[6, 21, 37, 44, 57, 64]","[36.39999999999387, 437.39999999997605, 66.39999999999134, 144.39999999998736, 84.19999999999143, 134.99999999998437]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.39999995,437.39999999999486,-437.39999999999486,0.0,,,,DWT,inu.32000013032828,5.029141902923584e-08,,0.0,18.5,1.0,0.0,18.5,,5.115907697472721e-12,24.71904761903501,22.399999999924376,24.719047619049856,,0.0,24.71904761903501,,,29.999999999993832,0.0,14.0,2.3931079340400174e-11,5.115907697472721e-12,,8.526512829121202e-13,0.4485249092871468,0.7658699752297413,0.39738455129717226,0.09544965464579551,0.007200373978691388,,,,,,,1.0,0.0,0.1,0.5,284,0.8918022202855397,0.45009199602789673,174,0,0.5,0.5,357,0,0.3428858928877095,0.4292459184083876,168,91.34686639398201,0.8529035967890789,245.75,221.95397114468236,0.7285854537890644,95,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,72.75,68
bior3.1,1,constant,5.37596130864703e-27,315.513014230088,1231255.5301961412,0.5416666666666666,66.62305645117497,69,smoothed,6.245567670123198e-14,-6.055809187444094e-11,4.907351197064239,14701.077160493822,0.9880617549440507,0.00019836290795996621,1.0,289.99999999999994,,,,[],[],6,150.63333333333327,36.400000000000006,437.39999999999986,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.39999999999986, 66.39999999999998, 144.39999999999998, 84.19999999999999, 134.99999999999991]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999998,437.39999999999986,-437.39999999999986,0.0,,,,DWT,inu.32000013032828,2.7939677238464355e-09,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.719047619047544,22.399999999999523,24.719047619047597,,0.0,24.719047619047544,,,29.99999999999997,0.0,14.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.896794136291434,0.036203990628019156,0.1188177141378296,0.2650897226753669,0.07768587948109214,,,,,,,1.0,0.0,0.1,0.5,204,0.7526975750203683,0.3798859727415823,332,0,0.5,0.5,192,0,0.27891828864274837,0.34916728699760313,333,77.8090611689924,0.8747036052029108,265.25,248.05670342270412,0.7237849749041929,104,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,78.75,69
db8,1,symmetric,2.171311059703979e-27,319.4503551292809,1251650.7302006753,0.5238095238095238,84.86171927371363,69,smoothed,3.181995729708273e-14,-6.403551022771138e-11,5.128161236127812,12199.488278733388,0.957592371141176,0.00019836290795996602,1.0,290.0,,,,[],[],6,150.63333333333333,36.400000000000034,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.4, 66.39999999999998, 144.39999999999995, 84.19999999999996, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.3999999985,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,5.0,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.719047619047586,,0.0,24.7190476190476,,,30.0,0.0,23.0,0.0,0.0,,0.0,0.9428259551761502,0.4079114822313675,0.16113609076314256,0.11652295502213982,0.04256260352027748,,,,,,,0.0,1.0,0.1,0.5,355,0.9138535830199119,0.4612213043459125,155,0,0.5,0.5,319,0,0.33419181734261555,0.41836213310407966,186,98.06587921732343,0.8420839304068866,253.75,224.9762485213736,0.71673439676544,114,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,86.0,70
bior3.7,1,reflect,8.357809799315485e-28,323.59665073826983,1316240.128890511,0.5119047619047619,85.59830935072283,69,smoothed,1.6527841897028406e-14,-6.466172042252097e-11,5.153832565651186,12878.227108339213,0.9734090748688358,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.400000000000034,437.3999999999999,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.3999999999999, 66.40000000000009, 144.40000000000003, 84.20000000000002, 134.99999999999997]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.3999999999999,-437.3999999999999,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.71904761904762,,0.0,24.71904761904763,,,30.0,0.0,14.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9913006830196537,0.45112611841242,0.2951538252865263,0.01747844325332082,0.05209235934521913,,,,,,,1.0,0.0,0.1,0.5,345,0.9957487027006813,0.5025537175689464,117,0,0.5,0.5,332,0,0.361430285863428,0.45246094462935604,134,123.28557633938098,0.8014725018689517,232.0,182.479304074892,0.7139407597911587,120,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,90.75,71
rbio3.3,1,symmetric,2.061019158940688e-27,319.6767552846558,1194138.0417655562,0.5657894736842105,70.93114650001914,69,smoothed,3.1472409219808795e-14,-6.487788084541548e-11,4.9805362111499125,11783.896037807304,0.9688037318491625,0.00019836290795996592,1.0,289.99999999999994,,,,[],[],6,150.63333333333335,36.39999999999998,437.3999999999999,"[6, 21, 37, 44, 57, 64]","[36.39999999999998, 437.3999999999999, 66.40000000000009, 144.40000000000003, 84.20000000000007, 134.99999999999997]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.3999999999999,-437.3999999999999,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.71904761904762,,0.0,24.71904761904763,,,29.999999999999943,0.0,14.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9454728204627769,0.15940227510868699,0.041801952858607286,0.46578518073323594,0.03672752763244896,,,,,,,1.0,0.0,0.1,0.5,163,0.8688908896075872,0.4385286624524398,202,0,0.5,0.5,412,0,0.3298379513591512,0.41291169247218346,198,113.5264286410878,0.8171877155538039,243.75,215.48062486838174,0.712337819129559,123,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,93.25,72
db10,1,symmetric,2.1632623919173765e-27,319.466483572196,1315232.9927742518,0.5113636363636364,99.5695940613223,69,smoothed,3.28497293778945e-14,-6.565685772841347e-11,5.21134694497177,11928.215141632101,0.9629619652594926,0.00019836290795996594,1.0,289.99999999999994,,,,[],[],6,150.63333333333333,36.400000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.40000000000003, 66.40000000000003, 144.39999999999995, 84.19999999999993, 135.00000000000003]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.7190476190476,22.399999999999864,24.719047619047604,,0.0,24.7190476190476,,,29.99999999999997,0.0,14.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.943014514303279,0.5479447493000436,0.29306409998491906,0.012976419991102078,0.03875382369852703,,,,,,,1.0,0.0,0.1,0.5,357,1.0070052307003003,0.50823487987203,113,0,0.5,0.5,335,0,0.3671507214555742,0.45962214221834796,126,131.1853015140543,0.7887515273525696,232.75,177.20865812408042,0.706976407798668,128,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,96.5,73
sym16,1,antisymmetric,8.827949476383273e-21,253.35897718435905,1409104.708406735,0.52,84.99594828367255,69,smoothed,6.929526839617142e-11,1.1524603493731432e-09,5.412954413232402,61228.0889118324,0.9915081897815925,0.0001983629079605611,1.0,290.0000000000182,,,,[],[],6,150.63333333312414,36.39999999989749,437.3999999997072,"[6, 21, 37, 44, 57, 64]","[36.39999999989749, 437.3999999997072, 66.39999999983576, 144.3999999997727, 84.19999999981317, 134.99999999971857]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999049,437.3999999999095,-437.3999999999095,0.0,,,,DWT,inu.32000013032828,9.51811671257019e-07,,0.0,18.5,1.0,0.0,18.5,,9.049472282640636e-11,24.719047618838417,22.39999999874476,24.719047619072107,,0.0,24.719047618838417,,,29.999999999897454,0.0,14.0,2.928004505520221e-10,9.049472282640636e-11,,1.8189894035458565e-11,0.1701455047671977,0.8873269922155739,0.48784025396804076,0.08482871125611785,0.7309431294191058,,,,,,,1.0,0.0,0.1,0.5,269,1.1159796622222153,0.5632342040315949,75,0,0.5,0.5,404,0,0.4722169183252072,0.5911505518276388,51,167.53382742996513,0.7302192795008613,199.75,102.21318082710323,0.7042803321819926,131,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,99.75,74
coif2,1,reflect,2.2515526476329684e-27,319.292754509592,1255271.3755312085,0.525,87.19836637171834,69,smoothed,3.247965503635278e-14,-6.627611792708889e-11,5.09454545201344,11241.787710083858,0.9607997439514635,0.000198362907959966,1.0,290.00000000000006,,,,[],[],6,150.6333333333333,36.400000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4, 66.39999999999992, 144.39999999999995, 84.20000000000007, 134.99999999999994]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,0.0,24.719047619047572,22.399999999999636,24.719047619047593,,0.0,24.719047619047572,,,29.99999999999997,0.0,14.0,0.0,0.0,,5.684341886080802e-14,0.9409834316641202,0.3513232997174585,0.16864863453276088,0.12642740619902162,0.029116116926990836,,,,,,,1.0,0.0,0.1,0.5,361,0.8867934353739868,0.4475640655661477,182,0,0.5,0.5,351,0,0.32329977780807045,0.4047267995708993,217,91.56919059742019,0.8525455867996454,277.75,254.42239589538124,0.702641553464235,134,coif,344.6666666666667,381.0,141.528185435719,45,0.9190089990001111,0.7272805151160081,0.13850954616511976,5,101.75,75
db6,1,antireflect,2.156219807604099e-27,319.480645261373,1230193.8143787594,0.5375,122.65816985672046,69,smoothed,3.490927353951796e-14,-6.385507678174928e-11,5.098076812812276,32500.896975590476,0.9794822505830258,0.0001983629079599661,0.9999999999999999,290.00000000000006,,,,[],[],6,150.63333333333333,36.39999999999998,437.4,"[6, 21, 37, 44, 57, 64]","[36.39999999999998, 437.4, 66.40000000000003, 144.40000000000006, 84.19999999999993, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.399999999,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,5.0,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.719047619047593,,0.0,24.7190476190476,,,29.999999999999943,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9431800799294179,0.35726792646562805,0.11661474040778386,0.2304241435562806,0.3276022378310924,,,,,,,0.0,1.0,0.1,0.5,377,1.026059933949306,0.5178517761120036,108,0,0.5,0.5,338,0,0.3950178256380406,0.4945079190213684,104,146.0830243389012,0.7647616355251188,231.75,163.36036418348058,0.6957866148640086,145,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,109.25,76
db4,1,periodic,1.746012136889173e-27,320.39710299153,1236931.522246864,0.5526315789473685,77.57198298929893,69,smoothed,2.7855334785957567e-14,-6.64158950058892e-11,4.997451505775517,12069.870172618213,0.9703591641587623,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333333,36.400000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.40000000000003, 66.40000000000003, 144.39999999999995, 84.20000000000002, 134.99999999999991]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.7190476190476,22.399999999999864,24.719047619047604,,0.0,24.7190476190476,,,29.99999999999997,0.0,14.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9538944725436648,0.18787716584137204,0.13059493472264205,0.35631493088348987,0.040742715151011286,,,,,,,1.0,0.0,0.1,0.5,392,0.8903957922220063,0.4493821727061038,180,0,0.5,0.5,342,0,0.33388484382843603,0.41797784453825004,188,107.65841041615529,0.8266370202638401,275.5,244.6527845186741,0.6914988643992308,151,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,113.75,77
rbio5.5,1,antireflect,5.415518548319014e-21,255.48117509758356,1290843.2754445418,0.55,117.33819721140806,69,smoothed,5.19762589017447e-11,,5.076861207702098,37464.85641596612,0.9889272472407143,0.00019836290795949608,1.0,289.9999999999912,,,,[],[],6,150.63333333347475,36.400000000100704,437.40000000007063,"[6, 21, 37, 44, 57, 64]","[36.400000000100704, 437.40000000007063, 66.40000000012179, 144.40000000016678, 84.20000000010268, 135.00000000028587]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000898,437.40000000006455,-437.40000000006455,0.0,,,,DWT,inu.32000013032828,8.977949619293213e-07,,0.0,18.5,1.0,0.0,18.5,,6.45741238258779e-11,24.719047619189027,22.400000000848422,24.719047619189002,,0.0,24.719047619189027,,,30.00000000010067,0.0,23.0,7.065636964398436e-11,6.45741238258779e-11,,8.810729923425242e-12,0.19495631807500602,0.3215539734597102,0.24245742569321635,0.3344208809135405,0.3972981493191183,,,,,,,1.0,1.0,0.2,1.0,119,0.6916671025145305,0.3490839332715718,427,0,1.0,1.0,29,0,0.2981373494921183,0.3732269044865505,276,175.5531733312351,0.7173056790157245,212.75,81.88125667871728,0.687356543211566,158,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,119.5,78
db3,1,antireflect,1.2494184806691747e-27,321.85049631915143,1196379.6245909496,0.527027027027027,102.62024491063953,69,smoothed,2.443134261725851e-14,-6.414897502082806e-11,4.955160431300428,17181.111792131094,0.9704769473492958,0.00019836290795996602,0.9999999999999999,289.99999999999994,,,,[],[],6,150.63333333333335,36.40000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.40000000000003, 66.40000000000009, 144.39999999999992, 84.20000000000002, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.4,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,5.0,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.719047619047625,,0.0,24.71904761904763,,,30.00000000000003,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9708862291982736,0.11668516172320736,0.04645305440312477,0.14329174198668465,0.1125065254291481,,,,,,,0.0,1.0,0.1,0.5,412,0.7664201525484633,0.3868117486252645,315,0,0.5,0.5,316,0,0.2779645425480877,0.3479733282293283,336,45.864837657331066,0.9261435786516408,344.75,340.64194598051773,0.6854952997928091,163,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,122.75,79
sym8,1,antisymmetric,2.1903679430130456e-22,269.4124048265533,1268995.6607802687,0.5357142857142857,81.67365322263488,69,smoothed,1.1592684944040178e-11,,5.1292318765604215,39183.33097676985,0.9844686821016694,0.00019836290795998175,0.9999999999999999,289.99999999999926,,,,[],[],6,150.63333333330445,36.399999999971186,437.39999999998736,"[6, 21, 37, 44, 57, 64]","[36.399999999971186, 437.39999999998736, 66.39999999997553, 144.39999999997647, 84.19999999997171, 134.99999999994435]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999887,437.399999999991,-437.399999999991,0.0,,,,DWT,inu.32000013032828,1.1362135410308838e-07,,0.0,18.5,1.0,0.0,18.5,,8.981260180007666e-12,24.719047619018724,22.399999999826605,24.71904761904486,,0.0,24.719047619018724,,,29.999999999971152,0.0,14.0,1.261923898709938e-11,8.981260180007666e-12,,7.389644451905042e-13,0.3578276213590983,0.40971377831945355,0.19712540710443668,0.21556746679095787,0.4214261971653629,,,,,,,1.0,0.0,0.1,0.5,325,0.7729136311099324,0.3900890029989531,302,0,0.5,0.5,417,0,0.3203320941478619,0.4010116683138401,224,79.45229176472299,0.8720575011840209,317.0,301.87429362390816,0.6807952562280812,179,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,135.75,80
rbio1.3,1,antireflect,2.883618158818326e-27,318.2181980568912,1207498.9442640962,0.527027027027027,101.42849270890919,69,smoothed,4.149981485671308e-14,-6.761020632239946e-11,4.981998104026312,19857.002931656323,0.9661328595324411,0.00019836290795996592,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.4, 84.20000000000005, 135.00000000000003]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,5.0,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.399999999999977,24.719047619047625,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9284206921710109,0.16186319824598502,0.06952473585958803,0.14329174198668465,0.15007707254019176,,,,,,,0.0,1.0,0.1,0.5,230,0.7900939081661437,0.3987598775680549,283,0,0.5,0.5,438,0,0.29063548816069207,0.36383560719560315,289,89.35696204922517,0.8561079516115537,310.0,293.5842815533742,0.6784565522953099,187,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,141.25,81
bior3.5,1,periodic,1.6984518272410654e-27,320.5170432380689,1277414.0566879606,0.5375,81.53592785979755,69,smoothed,2.857617524252576e-14,-6.5385785674721e-11,5.033677295308677,14673.78699172888,0.9767770417834483,0.00019836290795996605,1.0,290.0,,,,[],[],6,150.63333333333335,36.40000000000006,437.3999999999999,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.3999999999999, 66.40000000000003, 144.40000000000003, 84.20000000000002, 134.99999999999997]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.3999999999999,-437.3999999999999,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.719047619047615,,0.0,24.71904761904763,,,30.00000000000003,0.0,14.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9552967051283001,0.2488589826818864,0.21459289202851198,0.2304241435562806,0.07730271495092614,,,,,,,1.0,0.0,0.1,0.5,431,0.927994703835062,0.46835831875222855,148,0,0.5,0.5,320,0,0.3452950876691811,0.4322618984998641,165,134.494113873681,0.7834233270955218,266.0,219.0274821089419,0.6775409711161988,190,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,143.25,82
coif4,1,antireflect,2.1729723836212244e-27,319.44703350510747,1364195.8402742057,0.5217391304347826,79.5460937001773,69,smoothed,3.443622198989508e-14,-6.499154547867662e-11,5.320710894619216,56592.966052943564,0.9888382775576605,0.00019836290795996613,0.9999999999999999,289.99999999999994,,,,[],[],6,150.6333333333333,36.400000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4, 66.40000000000009, 144.3999999999998, 84.19999999999993, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,5.0,1.0,0.0,18.5,,0.0,24.719047619047572,22.39999999999975,24.719047619047608,,0.0,24.719047619047572,,,29.99999999999997,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9427871217588084,0.7320459775217516,0.39465801525371613,0.09929782254060585,0.6658642107878137,,,,,,,0.0,1.0,0.1,0.5,371,1.4350890827743867,0.7242885194174042,21,0,0.5,0.5,379,0,0.5669306295725391,0.7097190750988541,21,204.40808855489712,0.6708404371096665,198.0,39.772487271355836,0.6759999286997608,195,coif,344.6666666666667,381.0,141.528185435719,45,0.9190089990001111,0.7272805151160081,0.13850954616511976,5,147.5,83
bior3.9,1,reflect,2.146250435004784e-27,319.5007716121089,1347823.6217122667,0.5113636363636364,85.59830935072283,69,smoothed,2.8782129658688134e-14,-6.382367967461289e-11,5.228082967996476,12365.571127261053,0.9725930427308239,0.00019836290795996605,0.9999999999999999,290.0,,,,[],[],6,150.6333333333333,36.39999999999998,437.39999999999986,"[6, 21, 37, 44, 57, 64]","[36.39999999999998, 437.39999999999986, 66.40000000000003, 144.4, 84.20000000000002, 134.9999999999999]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999999,437.39999999999986,-437.39999999999986,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.719047619047572,22.399999999999636,24.719047619047608,,0.0,24.719047619047572,,,29.999999999999943,0.0,14.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9434153789689486,0.5761178575713504,0.360686997016972,0.012976419991102078,0.04489447098408322,,,,,,,1.0,0.0,0.1,0.5,369,1.0576000110656043,0.5337700323590033,97,0,0.5,0.5,393,0,0.3876182249064913,0.4852446379189597,112,160.05493848467572,0.7422625789296687,242.75,163.31592645083032,0.6756804037965574,198,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,149.25,84
rbio6.8,1,antisymmetric,9.673076502764191e-23,272.9619293485299,1277074.3092042287,0.5232558139534884,83.45817600768848,69,smoothed,7.621677846013947e-12,3.322160324613808e-11,5.165908576429318,42124.91262895254,0.9863905980075377,0.0001983629079600239,1.0,290.00000000000153,,,,[],[],6,150.63333333331067,36.399999999987415,437.3999999999719,"[6, 21, 37, 44, 57, 64]","[36.399999999987415, 437.3999999999719, 66.39999999998071, 144.39999999997673, 84.19999999997549, 134.99999999997175]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999917,437.3999999999912,-437.3999999999912,0.0,,,,DWT,inu.32000013032828,8.381903171539307e-08,,0.0,18.5,1.0,0.0,18.5,,8.753886504564434e-12,24.71904761902495,22.399999999863894,24.719047619049192,,0.0,24.71904761902495,,,29.99999999998738,0.0,14.0,2.808064891723916e-11,8.753886504564434e-12,,1.5347723092418164e-12,0.3993254428852907,0.4714546491891494,0.2138879437087664,0.11191623354452049,0.4627271418906105,,,,,,,1.0,0.0,0.1,0.5,311,0.8121239123541846,0.40987840624173716,270,0,0.5,0.5,461,0,0.33186228224366754,0.415445875965032,195,111.98921078984945,0.8196631066186,309.25,281.36240689237866,0.6608379945331325,237,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,178.75,85
haar,1,symmetric,2.095580412802762e-27,319.60453226918906,1184624.7213417306,0.5285714285714286,128.94785119582255,69,smoothed,3.5836068412248526e-14,-6.733780200107742e-11,4.945306555281686,10460.207020408165,0.89904431750584,0.00019836290795996592,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.40000000000003, 84.20000000000005, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.719047619047622,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9446284544674537,0.10009733105649428,0.02206258886299875,0.15614075972966704,0.018142421589088326,,,,,,,1.0,1.0,0.2,1.0,97,0.6975703051677209,0.3520632757812607,391,0,1.0,1.0,95,0,0.24821431114114043,0.3107301354703914,413,176.89921801221544,0.7151381352460299,249.0,154.9519961630252,0.6570859758355754,244,haar,267.22222222222223,267.0,19.61362904830326,9,0.7125134244343221,0.1007898899687594,0.47100363590534666,1,183.25,86
