wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db1,1,antisymmetric,2.909227556321153e-27,318.6173797078936,1335542.8079082333,0.6714285714285714,333.3773713843218,69,raw,4.3250427394093045e-14,-7.188005746172646e-11,5.177852749498056,21601.70204081633,0.5058688308196425,1.3207638667392622e-05,1.0,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0000000000001, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000003, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.93086721905886,0.803730803438102,0.000491004200012382,0.7588235294117645,0.002251140974275915,,,,,,,0.0,0.0,0.0,406,1.2650611034087895,0.8632842670053432,93,0,0.0,0.0,361,0,0.499232739416603,0.8496287821369995,87,170.46285030273702,0.7255026565173317,236.75,145.5599926315705,0.6721313604647849,128,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,97.25,,,7.822631431508853e-13,0.9308672190588599,0.803730803438102,0.001483281121126838,0.7904109589041093,0.004163583964851081,1.0218714763254866e-11,0.9999999999916256,0.9999999999916256,0.9999999999916265,,0.9999999999653172,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978188,0.8148148148047168,379,1.2789571908627495,0.8720167454362234,330,34.64823227814083,0.9721028725618834,354.5,352.8067700987306,0.8433380707414893,52,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,39.5,52
rbio3.9,1,periodization,1.5863192510322585e-27,321.2512506864829,1325311.7880176727,0.7142857142857143,389.37168829165614,69,raw,2.6980028517267537e-14,-6.927836082581988e-11,5.3020528457179195,16706.510122159685,0.6282983228558392,1.3207638667392632e-05,1.0,323.0,,,,[],[],16,213.18749999999994,24.999999999999943,449.9999999999999,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999999983, 268.0, 188.99999999999994, 24.999999999999943, 449.9999999999999, 203.99999999999994, 44.99999999999994, 51.99999999999994, 356.99999999999994, 49.0, 288.0, 41.99999999999994, 205.99999999999997, 407.99999999999994, 109.00000000000006, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31250000000006,485.9999999999991,79.31250000000004,,0.0,79.31250000000006,,,17.000000000000057,0.0,34.0,1.1368683772161603e-13,5.684341886080802e-14,,0.0,0.9593638981034982,0.8469371743015325,0.0003969747479020066,1.0,0.0006087691521315527,,,,,,,0.0,0.0,0.0,318,1.399528921047669,0.9550458041148095,10,0,0.0,0.0,438,0,0.5614613632610129,0.9555337553420263,10,218.03975172737043,0.6488892886837836,194.0,19.471565173628584,0.6682449664030834,138,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,104.25,,,7.823186543021166e-13,0.9593638981034982,0.8469371743015325,0.0013893450181064922,1.0,0.0025243601718432742,1.0223155655353366e-11,0.9999999999916276,0.9999999999916276,0.9999999999916278,,0.9999999999653133,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781887,0.8148148148047171,328,1.4007913425908904,0.9550855308748423,11,224.15284963613556,0.8195226653493273,169.5,21.28613569321534,0.8415246176988183,53,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,40.75,53
rbio1.1,1,zero,2.909227556321153e-27,318.6173797078936,1299600.886727477,0.6857142857142857,338.0949756963641,69,raw,4.3250427394093045e-14,-7.188005746172646e-11,5.205213438284257,16267.57306122449,0.5310597865481934,1.3207638667392622e-05,1.0,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0000000000001, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000003, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.93086721905886,0.8132489608530755,0.0001606755336065102,0.8392156862745098,0.0004615026358122784,,,,,,,0.0,0.0,0.0,528,1.3010960251927859,0.8878746847765232,53,0,0.0,0.0,472,0,0.5167908088711729,0.8795103183214971,51,259.662601594197,0.5818637655487972,276.0,94.14345094297063,0.5687096605521764,417,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,313.5,,,7.822631431508853e-13,0.9308672190588599,0.8132489608530755,0.0011532803932522194,0.8602739726027395,0.002377375929780025,1.0218714763254866e-11,0.9999999999916256,0.9999999999916256,0.9999999999916265,,0.9999999999653172,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978188,0.8148148148047168,359,1.3107819914717225,0.8937154850417866,165,137.17871555019022,0.8895501485103139,262.0,226.08778625954199,0.839300033997508,54,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,41.5,54
rbio3.1,1,zero,6.925146933300188e-27,314.85086670948755,1311607.1586983013,0.6666666666666666,361.9450863850222,69,raw,6.642029921235721e-14,-6.465417090595362e-11,5.349441153907211,21481.560667438273,0.5623174494314566,1.3207638667392632e-05,1.0,322.9999999999999,,,,[],[],16,213.18749999999994,25.000000000000057,449.99999999999983,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 267.9999999999999, 188.99999999999994, 25.000000000000057, 449.99999999999983, 203.99999999999991, 45.0, 52.0, 356.9999999999999, 49.000000000000114, 287.9999999999999, 41.999999999999886, 206.0, 407.9999999999999, 108.99999999999997, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764699.999999998,459.99999999999983,-459.99999999999983,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,34.0,6.0,0.0,34.0,,1.7053025658242404e-13,79.31250000000006,485.9999999999991,79.31250000000004,,0.0,79.31250000000006,,,16.999999999999943,0.0,34.0,1.7053025658242404e-13,1.7053025658242404e-13,,1.1368683772161603e-13,0.8901161295387036,0.8634224821276437,0.0002710206592519376,0.7320261437908494,0.0022108326861457134,,,,,,,0.000134147159433899,6.70735797169495e-05,0.000134147159433899,205,1.259611219707468,0.8595652380638301,107,0,0.000134147159433899,0.000134147159433899,196,0,0.4976093217605188,0.8468659377617481,97,57.133615324080445,0.907997398834009,151.25,134.97479629530585,0.8322193113332685,3,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,3.0,,,7.823186543021166e-13,0.8901161295387034,0.8634224821276437,0.001263515972188217,0.7671232876712326,0.004123352937949894,1.0214384893458828e-11,0.9999999999916276,0.9999999999916276,0.9999999999916278,,0.9999999999653133,,,,,1.0,,0.000134147159433899,1.0,1.0,1.0,2.200067073557903,0.8148396568712779,207,1.2749113330170456,0.8692582044808937,369,114.5512985522207,0.9077686807147981,288.0,265.21875,0.8379423113718918,55,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,42.25,55
db7,1,antisymmetric,2.0055816730071128e-27,320.23275310975134,1403484.1598754101,0.6463414634146342,289.04087260159855,69,raw,3.2849729377894507e-14,-6.779987682392653e-11,5.338247134102401,47089.83609026679,0.8317062626924318,1.3207638667392624e-05,1.0,322.99999999999994,,,,[],[],16,213.18750000000003,24.999999999999886,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0000000000001, 268.0, 189.00000000000003, 24.999999999999886, 449.99999999999994, 204.00000000000003, 45.000000000000114, 52.0, 357.0000000000001, 49.000000000000114, 288.00000000000006, 42.0, 206.00000000000006, 408.0000000000001, 108.99999999999994, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31249999999997,486.00000000000045,79.31249999999997,,0.0,79.31249999999997,,,17.000000000000114,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9483444522810588,0.8595283388390345,0.001115427587851364,0.6176470588235294,0.010802591838196967,,,,,,,0.0,0.0,0.0,561,1.2507084148467689,0.8534899177905637,122,0,0.0,0.0,377,0,0.48748757387393427,0.8296400476087383,123,213.69039129856387,0.6558930896963544,295.75,192.66102428545886,0.5898225512894011,328,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,247.25,,,7.822631431508853e-13,0.9483444522810587,0.8595283388390345,0.0021070846036729605,0.6677246909455397,0.012698643767919484,1.0227485525149405e-11,0.999999999991626,0.999999999991626,0.9999999999916265,,0.9999999999653162,,,,,1.0,,0.0,1.0,1.0,1.0,2.19999999997819,0.8148148148047176,305,1.2719937169756073,0.8672689197236992,386,57.27564927611035,0.9538843403573991,345.5,340.75253256150506,0.8378519930450441,56,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,42.5,56
rbio3.1,1,antisymmetric,6.984963168896078e-27,314.8135154290398,1304790.319482365,0.6666666666666666,347.00600606355493,69,raw,6.719262827296603e-14,-6.461742252383853e-11,5.345648038887271,24994.263406635797,0.541569791460211,1.3207638667392632e-05,1.0,322.9999999999999,,,,[],[],16,213.18749999999994,25.000000000000057,449.99999999999983,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 267.9999999999999, 188.99999999999994, 25.000000000000057, 449.99999999999983, 203.99999999999991, 45.0, 52.0, 356.9999999999999, 49.000000000000114, 287.9999999999999, 41.999999999999886, 206.0, 407.9999999999999, 108.99999999999997, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764699.999999998,459.99999999999983,-459.99999999999983,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,34.0,6.0,0.0,34.0,,1.7053025658242404e-13,79.31250000000006,485.9999999999991,79.31250000000004,,0.0,79.31250000000006,,,16.999999999999943,0.0,34.0,1.7053025658242404e-13,1.7053025658242404e-13,,1.1368683772161603e-13,0.8897120142804095,0.8621029442265694,0.00020836965637485282,0.7320261437908494,0.0033893695227587553,,,,,,,0.000134147159433899,6.70735797169495e-05,0.000134147159433899,213,1.2591490708351611,0.8592498652732181,108,0,0.000134147159433899,0.000134147159433899,193,0,0.4974877682953924,0.8466590696732077,98,58.45225972250061,0.9058739779025755,153.0,136.33486479791952,0.8297485831541863,8,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,6.75,,,7.823186543021166e-13,0.8897120142804094,0.8621029442265694,0.001200927166994696,0.7671232876712326,0.005299630804791209,1.0214384893458828e-11,0.9999999999916276,0.9999999999916276,0.9999999999916278,,0.9999999999653133,,,,,1.0,,0.000134147159433899,1.0,1.0,1.0,2.200067073557903,0.8148396568712779,204,1.274448311655672,0.8689425079247485,370,117.37972567696688,0.9054913641892376,287.0,262.9965156794425,0.8372062295986445,57,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,43.75,57
haar,1,smooth,3.096542006627545e-27,318.34638687487507,1426810.3408390845,0.6714285714285714,338.0949756963641,69,raw,4.4898062723391835e-14,-7.196621076843737e-11,5.144889120780414,17914.448163265308,0.5972211279560509,1.3207638667392622e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0000000000001, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000003, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9279352623120409,0.7922635114574449,0.001329809735408854,0.7588235294117645,0.0010140409851003727,,,,,,,0.0,0.0,0.0,338,1.2574928461423973,0.858119648941346,112,0,0.0,0.0,349,0,0.4962732307803519,0.8445920857831499,103,136.37815074270512,0.7803894512999918,225.5,163.5241502539335,0.7086327288706078,72,haar,0.3003528998762079,0.2935386684325232,0.7016913695568975,1,54.25,,,7.822631431508853e-13,0.9279352623120409,0.792263511457445,0.002321253920272236,0.7904109589041093,0.0029288551968315816,1.0218714763254866e-11,0.9999999999916256,0.9999999999916256,0.9999999999916265,,0.9999999999653172,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978188,0.8148148148047168,365,1.2713894657166942,0.8668569300027081,398,23.33452377915607,0.9812121386641256,381.5,380.7863695937091,0.8370231385752189,58,192.33333333333334,157.5,192.8992422148382,18,0.23141034478436878,0.4816039500005644,0.6935315736507726,1,43.75,58
db10,1,periodic,3.368733317229021e-27,317.98049031556883,1486571.0580483766,0.6590909090909091,324.24989025880865,69,raw,4.304447297793071e-14,-6.993572387870042e-11,5.526478454232102,17326.13668236421,0.5421993262550587,1.3207638667392629e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 267.9999999999998, 189.00000000000009, 25.0, 450.0, 204.00000000000014, 45.0, 51.99999999999983, 357.0, 48.99999999999994, 288.0, 41.99999999999983, 206.0, 407.99999999999994, 108.99999999999991, 370.0000000000001]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.31250000000003,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,5.684341886080802e-14,0.9239765122825798,0.9250097069954649,0.0018790479889770376,0.6893939393939392,0.0008166582849056191,,,,,,,0.0,0.0,0.0,595,1.2939145239333067,0.8829739910202439,65,0,0.0,0.0,450,0,0.5082151729891734,0.8649157084427699,64,270.97170824030076,0.5636526437354255,293.5,114.57211223816729,0.5455139225118351,484,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,364.25,,,7.822631431508853e-13,0.9239765122825797,0.9250097069954649,0.0028699469096702132,0.7300747198007469,0.002731850831483351,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916276,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978188,0.8148148148047168,364,1.3114483625752422,0.8941698292255447,159,144.95689014324225,0.8832875280650223,261.5,221.3231357552581,0.8363700120196287,59,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,44.75,59
haar,1,antireflect,3.096542006627545e-27,318.34638687487507,1426810.3408390845,0.6714285714285714,338.0949756963641,69,raw,4.4898062723391835e-14,-7.196621076843737e-11,5.144889120780414,17914.448163265308,0.5972211279560509,1.3207638667392622e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0000000000001, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000003, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9279352623120409,0.7922635114574449,0.001329809735408854,0.7588235294117645,0.0010140409851003727,,,,,,,0.0,0.0,0.0,342,1.2574928461423973,0.858119648941346,110,0,0.0,0.0,347,0,0.4962732307803519,0.8445920857831499,101,138.0507153186828,0.7776961105979343,225.0,161.30515108669204,0.707688635009112,74,haar,0.3003528998762079,0.2935386684325232,0.7016913695568975,1,55.75,,,7.822631431508853e-13,0.9279352623120409,0.792263511457445,0.002321253920272236,0.7904109589041093,0.0029288551968315816,1.0218714763254866e-11,0.9999999999916256,0.9999999999916256,0.9999999999916265,,0.9999999999653172,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978188,0.8148148148047168,362,1.2713894657166942,0.8668569300027081,399,26.16295090390226,0.978934822138565,380.5,379.6005256241787,0.8362870568019717,60,192.33333333333334,157.5,192.8992422148382,18,0.23141034478436878,0.4816039500005644,0.6935315736507726,1,45.25,60
rbio1.1,1,smooth,3.096542006627545e-27,318.34638687487507,1426810.3408390845,0.6714285714285714,338.0949756963641,69,raw,4.4898062723391835e-14,-7.196621076843737e-11,5.144889120780414,17914.448163265308,0.5972211279560509,1.3207638667392622e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0000000000001, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000003, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9279352623120409,0.7922635114574449,0.001329809735408854,0.7588235294117645,0.0010140409851003727,,,,,,,0.0,0.0,0.0,357,1.2574928461423973,0.858119648941346,111,0,0.0,0.0,348,0,0.4962732307803519,0.8445920857831499,102,142.12318600425476,0.7711381867886397,229.5,163.3478851842968,0.7007864846986677,80,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,60.75,,,7.822631431508853e-13,0.9279352623120409,0.792263511457445,0.002321253920272236,0.7904109589041093,0.0029288551968315816,1.0218714763254866e-11,0.9999999999916256,0.9999999999916256,0.9999999999916265,,0.9999999999653172,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978188,0.8148148148047168,367,1.2713894657166942,0.8668569300027081,400,23.33452377915607,0.9812121386641256,383.5,382.7900912646675,0.8362179855961529,61,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,46.75,61
db1,1,antireflect,3.096542006627545e-27,318.34638687487507,1426810.3408390845,0.6714285714285714,338.0949756963641,69,raw,4.4898062723391835e-14,-7.196621076843737e-11,5.144889120780414,17914.448163265308,0.5972211279560509,1.3207638667392622e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0000000000001, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000003, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9279352623120409,0.7922635114574449,0.001329809735408854,0.7588235294117645,0.0010140409851003727,,,,,,,0.0,0.0,0.0,405,1.2574928461423973,0.858119648941346,116,0,0.0,0.0,353,0,0.4962732307803519,0.8445920857831499,106,156.232732379187,0.7484175001945459,245.0,171.25744429948634,0.6769462702260974,122,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,92.75,,,7.822631431508853e-13,0.9279352623120409,0.792263511457445,0.002321253920272236,0.7904109589041093,0.0029288551968315816,1.0218714763254866e-11,0.9999999999916256,0.9999999999916256,0.9999999999916265,,0.9999999999653172,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978188,0.8148148148047168,377,1.2713894657166942,0.8668569300027081,402,17.67766952966369,0.9857667717152466,389.5,389.0988446726572,0.8360798431845153,62,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,47.0,62
