wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_spectral_centroid_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
rbio3.7,1,periodization,2.896674705088549e-27,322.53970802518563,3217979.934089327,0.8018867924528302,579.5916794182407,105,raw,3.46727937366744e-14,-1.067809174415404e-10,6.048512672849737,34039.05746755416,0.744140513058023,7.3555115097687276e-06,0.9999999999999998,394.99999999999994,,,,[],[],15,367.8666666666667,80.00000000000006,710.9999999999999,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000003, 519.0, 207.0, 134.0, 338.0, 710.9999999999999, 80.00000000000006, 429.99999999999994, 255.99999999999997, 394.99999999999994, 318.9999999999999, 293.99999999999994, 697.0, 373.9999999999999, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,725.9999999999999,-725.9999999999999,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,1.1368683772161603e-13,0.0,0.0,4.16851738312592e-14,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9427932903638572,0.8710888216707945,0.00011622963346200895,0.7798861480075903,0.0006827039641974711,,,,,,,0.0,0.0,0.0,349,1.3135060406591577,0.8187977209217004,10,0,0.0,0.0,516,0,0.5189134387279805,0.7950938943454388,10,253.27899636566787,0.6649748725321853,221.25,19.53093395658563,0.6861580711867276,123,rbio,0.4699412738820169,1.0,0.37104110828258813,3,93.0,,,,,6.004641228685159e-13,0.9427932903638571,0.8710888216707945,0.0004611276166120573,0.7963536291709667,0.0014989842202791962,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,267,1.3205919942186959,0.8105316743456182,10,181.7264427649427,0.8798105537268898,138.5,19.27797833935018,0.8941050123131804,11,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,9.5
rbio3.7,1,symmetric,2.311828255879695e-27,323.51914961928344,3491593.1943453685,0.7083333333333334,523.4753640527704,105,raw,3.004580711214136e-14,-1.0674305883640067e-10,6.189448787004277,32904.545571354865,0.7150000559801927,7.355511509768726e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999994, 518.9999999999999, 207.00000000000009, 134.0, 337.9999999999999, 711.0, 79.99999999999989, 430.0, 255.99999999999994, 395.0, 319.0, 293.99999999999994, 697.0, 373.9999999999999, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,4.736951571734002e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.952602598549564,0.9157811770101616,0.0004694468872641905,0.5070366856419988,0.0006133683788430947,,,,,,,0.0,0.0,0.0,333,1.232746892686788,0.7684550469967515,30,0,0.0,0.0,508,0,0.47530065529356635,0.7282691501084906,31,236.22940827368072,0.6875272377332265,225.5,56.687008732621365,0.6946234072264017,105,rbio,0.4699412738820169,1.0,0.37104110828258813,3,79.5,,,,,6.004641228685159e-13,0.952602598549564,0.9157811770101616,0.0008142230323345933,0.5439169819974774,0.0014297052708597657,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,287,1.2479979340585015,0.7659760618727436,323,25.45584412271571,0.9831641242574631,305.0,303.93770491803275,0.8907222737689432,12,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,10.25
rbio3.9,1,antireflect,2.51979452937896e-27,323.1450540071884,3703225.366769948,0.7903225806451613,588.1280042346053,105,raw,3.032494890118998e-14,-1.0707901232365223e-10,6.286299577701975,114320.78896751217,0.7480183219615432,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0, 518.9999999999999, 206.99999999999997, 134.0, 337.9999999999999, 711.0, 79.99999999999989, 429.9999999999999, 255.99999999999994, 395.0000000000001, 318.9999999999999, 293.9999999999999, 697.0, 373.9999999999999, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,6.631732200427602e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.948855954367742,0.9464936028403067,0.0007426505130316272,0.746159025524882,0.005589114258757008,,,,,,,0.0,0.0,0.0,357,1.3436309552107701,0.8375766306596739,5,0,0.0,0.0,511,0,0.529568069500944,0.8114192219277316,5,255.53799456571357,0.6619867796749821,219.5,9.882446626976602,0.6858214321655334,125,rbio,0.4699412738820169,1.0,0.37104110828258813,3,94.5,,,,,6.004641228685159e-13,0.948855954367742,0.9464936028403067,0.0010873324197692266,0.7651497497697437,0.00640138677288573,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,277,1.3517244948679152,0.8296396789285985,5,192.33304448274092,0.8727956055008328,141.0,9.822695035460992,0.8897708186234323,13,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,11.0
rbio3.9,1,periodization,2.9067946635583844e-27,322.5245617521682,3220001.1729314057,0.8113207547169812,587.6824415185902,105,raw,3.515494773594022e-14,-1.0748335554922072e-10,6.053350372212512,34301.348848437105,0.7460969882520029,7.355511509768726e-06,1.0,394.99999999999994,,,,[],[],15,367.8666666666667,80.00000000000006,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0, 518.9999999999999, 206.99999999999997, 134.0, 338.0, 711.0, 80.00000000000006, 429.9999999999999, 256.0, 395.0000000000001, 318.9999999999999, 294.00000000000006, 696.9999999999998, 374.0, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,5.494863823211442e-14,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.9426415973371488,0.8726229080917461,0.00011883892378810346,0.8074003795066415,0.0006987338766980379,,,,,,,0.0,0.0,0.0,360,1.3251954772633923,0.8260845424163338,6,0,0.0,0.0,512,0,0.5246964915472045,0.8039548519620184,7,255.61869389124627,0.6618800345353886,221.25,12.728528303375885,0.6846106521883292,128,rbio,0.4699412738820169,1.0,0.37104110828258813,3,96.75,,,,,6.004641228685159e-13,0.9426415973371488,0.8726229080917461,0.00046373600689456914,0.821809425524596,0.0015150010389394656,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,304,1.3314580510772038,0.8172008676298558,7,210.0107140124046,0.861104025124071,155.5,13.684887459807074,0.8791300548900778,14,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,11.75
rbio3.7,1,antisymmetric,2.3161557214169073e-27,323.5110277460859,3490645.0959214517,0.7416666666666667,530.2222395121663,105,raw,3.011347784888042e-14,-1.0664735761167797e-10,6.179743633765442,90009.1825262355,0.7410025940810537,7.355511509768726e-06,0.9999999999999998,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999997, 518.9999999999999, 207.00000000000009, 134.0, 337.9999999999999, 711.0, 79.99999999999989, 430.0, 255.99999999999994, 395.0, 319.0, 293.99999999999994, 697.0, 373.9999999999999, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,4.5474735088646414e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.9525212563258726,0.912703568692556,0.0004682229527176093,0.6042536369386464,0.00410331277077064,,,,,,,0.0,0.0,0.0,351,1.2714414295019272,0.792575985595905,19,0,0.0,0.0,524,0,0.49480999953611265,0.758161920910411,21,251.17905300137323,0.6677525753950089,228.75,38.09232625905373,0.6825866051578219,137,rbio,0.4699412738820169,1.0,0.37104110828258813,3,103.5,,,,,6.004641228685159e-13,0.9525212563258726,0.912703568692556,0.0008129995199696388,0.6338607957803004,0.004916798943888263,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,318,1.283782075791642,0.7879390757642091,48,190.91883092036784,0.8737309319309736,183.0,83.40983606557377,0.8763495929496138,15,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,12.5
rbio3.5,1,periodization,3.024477684695355e-27,322.35220144910056,3217528.248660519,0.8113207547169812,586.3732356168015,105,raw,3.7591094258546245e-14,-1.0668421701609555e-10,6.044507268249522,33891.70343464098,0.7430280895608474,7.355511509768726e-06,0.9999999999999998,394.99999999999994,,,,[],[],15,367.8666666666666,80.00000000000006,710.9999999999999,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999997, 519.0, 206.99999999999991, 133.99999999999994, 337.9999999999999, 710.9999999999999, 80.00000000000006, 430.0, 256.0, 395.0, 318.9999999999999, 293.99999999999994, 696.9999999999999, 374.0, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,725.9999999999999,-725.9999999999999,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,1.1368683772161603e-13,5.684341886080802e-14,9.094947017729282e-13,4.92642963460336e-14,,0.0,5.684341886080802e-14,,,5.684341886080802e-14,1.0,60.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9409153735970494,0.8698186648572294,0.0001156465364052476,0.8074003795066415,0.0006736984366568691,,,,,,,0.0,0.0,0.0,368,1.3227460110323663,0.824557623387905,7,0,0.0,0.0,513,0,0.5237847525867965,0.8025578596574169,8,256.90594906826635,0.6601773160472667,224.0,14.677614352315924,0.6819405098754852,139,rbio,0.4699412738820169,1.0,0.37104110828258813,3,105.0,,,,,6.004641228685159e-13,0.9409153735970494,0.8698186648572294,0.0004605447206876723,0.821809425524596,0.00148998604879493,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,320,1.3290085935767246,0.8156974790754852,8,220.61731573020282,0.854089076898014,164.0,15.609756097560977,0.8728117342162027,16,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,13.25
rbio3.9,1,antisymmetric,2.523874067203103e-27,323.1380284815489,3655014.8469726136,0.7419354838709677,549.8694381316886,105,raw,3.038416079583666e-14,-1.0699618968601519e-10,6.224321855743487,108580.5075429482,0.7814711483734338,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999997, 518.9999999999999, 206.99999999999997, 134.0, 337.9999999999999, 711.0, 79.99999999999989, 429.9999999999999, 255.99999999999994, 395.0000000000001, 318.9999999999999, 293.9999999999999, 697.0, 373.9999999999999, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,6.821210263296963e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.948785592289411,0.9268398016161866,0.0006804138093307356,0.6050376446103936,0.005238297511921343,,,,,,,0.0,0.0,0.0,358,1.2771418399353314,0.7961294394261191,17,0,0.0,0.0,522,0,0.4973163499674486,0.7620022221558947,17,253.2304615694302,0.6650390719981082,228.5,32.69147337874828,0.6813951973747154,143,rbio,0.4699412738820169,1.0,0.37104110828258813,3,108.0,,,,,6.004641228685159e-13,0.948785592289411,0.9268398016161866,0.0010251171838771148,0.6345861491172586,0.006050856586469944,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,330,1.2894586170553501,0.7914231317899216,35,208.59650045003153,0.862039351554212,182.5,63.28767123287671,0.8706691466765769,17,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,14.0
rbio3.9,1,periodic,2.4750999243774382e-27,323.22277792541104,3686733.370424345,0.7580645161290323,565.1332024765985,105,raw,3.067176142697765e-14,-1.0716749709871487e-10,6.267729450536688,36530.577376566434,0.7426424410508533,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000006, 518.9999999999999, 206.99999999999997, 134.0, 337.9999999999999, 711.0, 79.99999999999989, 429.9999999999999, 255.99999999999994, 395.0000000000001, 318.9999999999999, 293.9999999999999, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,6.631732200427602e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.9496343753290745,0.940604816087905,0.0007213603984609433,0.652078104915223,0.0008349729636607459,,,,,,,0.0,0.0,0.0,362,1.3016089445921812,0.8113814511492841,13,0,0.0,0.0,519,0,0.5087747259388649,0.7795590709365319,14,254.72468798031073,0.663062582036626,227.0,26.13681051654791,0.6813990158860379,142,rbio,0.4699412738820169,1.0,0.37104110828258813,3,107.25,,,,,6.004641228685159e-13,0.9496343753290745,0.940604816087905,0.001066049648969683,0.6781073493347536,0.0016511288406504967,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,328,1.3125194493362238,0.8055770378277047,12,223.44574285494903,0.8522184240377322,170.0,23.152941176470588,0.8698922808019349,18,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,14.75
rbio3.5,1,antireflect,2.7397665145595887e-27,322.78156976019574,3450663.048662305,0.7327586206896551,543.7489435318255,105,raw,2.9369099744750785e-14,-1.0644929382408485e-10,6.135564017534879,81475.38322834735,0.7015662387035545,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666666,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0, 518.9999999999999, 207.00000000000003, 133.9999999999999, 337.9999999999998, 711.0, 79.99999999999989, 429.9999999999999, 255.99999999999994, 395.0, 318.99999999999994, 294.0, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,5.684341886080802e-14,9.094947017729282e-13,5.873819948950161e-14,,0.0,5.684341886080802e-14,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.9452155851809659,0.8986937379321582,0.00041660868182646357,0.5782732447817835,0.0035817704479461088,,,,,,,0.0,0.0,0.0,346,1.2494265305074637,0.7788526005751994,24,0,0.0,0.0,527,0,0.485236189404936,0.7434926573824118,30,247.71539448864834,0.6723341342742747,231.75,50.13303639856619,0.6828932576133278,135,rbio,0.4699412738820169,1.0,0.37104110828258813,3,102.0,,,,,6.004641228685159e-13,0.9452155851809659,0.8986937379321582,0.0007614030528057458,0.6098240869245458,0.004395682636607065,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,359,1.2625448294257027,0.7749044209042428,182,125.15790027001891,0.9172236109325271,270.5,241.54528650646947,0.8691607472652054,19,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,15.5
rbio3.7,1,reflect,2.3156748919127728e-27,323.5119294267326,3600345.8806242547,0.7583333333333333,565.6411281361713,105,raw,3.004580711214136e-14,-1.067441690594253e-10,6.224712898349233,33316.77527150238,0.7736519651500176,7.355511509768726e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999994, 518.9999999999999, 207.00000000000009, 134.0, 337.9999999999999, 711.0, 79.99999999999989, 430.0, 255.99999999999994, 395.0, 319.0, 293.99999999999994, 697.0, 373.9999999999999, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,4.736951571734002e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.9525302868422421,0.9269638054259528,0.0006098396633858303,0.6528621125869702,0.0006385617572959252,,,,,,,0.0,0.0,0.0,350,1.2967052643877208,0.8083246535014208,14,0,0.0,0.0,520,0,0.5067209212551694,0.7764121731260083,16,252.22476748593374,0.6663693551773363,225.0,28.837393543275898,0.6843751537791443,129,rbio,0.4699412738820169,1.0,0.37104110828258813,3,97.5,,,,,6.004641228685159e-13,0.9525302868422421,0.9269638054259528,0.0009545673816422691,0.6788327026717118,0.00145487807040588,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,347,1.30759239080617,0.8025529872371768,14,235.46655813512032,0.8442681493815342,180.5,26.914127423822716,0.8624449212516136,20,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,16.25
rbio3.9,1,reflect,2.4695403332358805e-27,323.2325440586223,3746346.8592747846,0.7661290322580645,574.4373665364598,105,raw,3.058717300605383e-14,-1.0710710096617526e-10,6.296751266678124,35648.11249330794,0.7913346354614436,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000009, 518.9999999999999, 206.99999999999997, 134.0, 337.9999999999999, 711.0, 79.99999999999989, 429.9999999999999, 255.99999999999994, 395.0000000000001, 318.9999999999999, 293.9999999999999, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,6.821210263296963e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.9497321851536003,0.9498079456574102,0.0007983176073389595,0.6755983350676378,0.0007810412072460376,,,,,,,0.0,0.0,0.0,359,1.3156941932344886,0.8201617453618246,8,0,0.0,0.0,514,0,0.5153435649386467,0.7896240324346723,11,254.52308343252483,0.6633292547188825,223.0,18.129068236231927,0.6841778548726687,130,rbio,0.4699412738820169,1.0,0.37104110828258813,3,98.25,,,,,6.004641228685159e-13,0.9497321851536003,0.9498079456574102,0.0011429803123761979,0.6998679494435012,0.0015972411377392268,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,352,1.3259008503097296,0.8137900584908828,9,242.5376259469858,0.8395915172308295,180.5,17.551246537396125,0.8601066051762614,21,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,17.0
rbio3.5,1,periodic,2.7780225119823068e-27,322.72134768674385,3430668.635654583,0.6982758620689655,519.296846876266,105,raw,3.013039553306518e-14,-1.0654011006749919e-10,6.135402627781777,34285.5011005016,0.7166295671462923,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000006, 518.9999999999999, 207.00000000000003, 133.9999999999999, 337.9999999999998, 711.0, 79.99999999999989, 429.9999999999999, 255.99999999999994, 395.0, 318.99999999999994, 294.0, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,6.252776074688882e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.9446124487799475,0.8986425595082529,0.0003907971709100508,0.47770398481973436,0.0006977653431080968,,,,,,,0.0,0.0,0.0,388,1.2076448476726869,0.7528072337307344,36,0,0.0,0.0,488,0,0.4644095111243906,0.7115814299897466,38,235.09076261449889,0.6890333827850543,237.5,68.11981308922444,0.6874399718158076,118,rbio,0.4699412738820169,1.0,0.37104110828258813,3,89.25,,,,,6.004641228685159e-13,0.9446124487799475,0.8986425595082529,0.000735600445262226,0.5167787623216256,0.001514033296484482,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,276,1.2237736674921504,0.7511080818866651,456,127.27922061357856,0.9158206212873158,366.0,343.86885245901635,0.8368785646119119,22,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,17.75
