signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,db6,1843304.8954635551,0.6822742474916388,145.66023732426063,7.084325993112066,598,1,False,False,131.7601169922227,,9.233199349910906,71508.30122006465,1.0,3.2128709455146552e-06,-0.11119237508011517,418.35620328624873,,,,[],[],16,847.9443254684818,87.08024142391821,1503.4518655132101,"[12, 57, 108, 138, 170, 210, 241, 273, 311, 357, 398, 441, 490, 519, 565, 596]","[1051.130749127338, 1503.4518655132101, 1124.3565937943495, 111.87531091812707, 659.6077836403542, 1180.975808708573, 87.08024142391821, 1029.950856102477, 877.9908203988621, 1163.8960080014601, 503.54582029873137, 560.6360223492518, 1317.2133795500113, 1046.419051143935, 991.9387472966788, 357.0401492284327]","[5, 52, 102, 134, 156, 204, 240, 253, 302, 253, 387, 430, 253, 502, 553, 588]","[52, 253, 253, 139, 179, 253, 244, 354, 354, 476, 476, 476, 553, 553, 584, 597]",137038966.54351652,1225.7545690863133,-1225.7545690863133,0.0,,,,SWT,txu.059172014718829,68813133.54351652,,0.0,-69.0,70.0,0.0,-73.5,,470.75456908631327,488.072232445226,17381.89079250429,488.5627648865086,,0.0,488.072232445226,,,84.08024142391821,0.0,-78.0,748.4518655132101,470.75456908631327,,121.35620328624873,0.4936225337670189,0.12046449180431319,0.561937503528412,0.16600977274646755,0.7608695652173915,0.03004644877510873,2.6875442794960907e-11,0.08061385620578165,0.28499772653252015,0.28499772653252015,0.28624964195096514,,0.5681967985915624,0.71500227346748,0.7838726341627025,,,,,0.4,,0.11064971652461272,0.13698630136986303,0.015625,0.646097838731831,0.646097838731831,0.0735294117647059,1.8183245447223744,0.622935637711093,47,0.9007054989578835,0.5298267640928727,70,0,0.3594940546118841,0.596177192593902,63,0,0.3047071879807982,0.5332375789663968,70,10.847426730181986,0.8976657855643209,62.5,60.86330935251799,0.6540215720274434,41,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,31.5
raw,db8,1837625.2403526655,0.6638795986622074,142.61043837577725,7.75308716767131,598,1,False,False,131.81558691855545,,9.233343007299965,71508.30122006465,1.0,3.138388194379408e-06,0.08053032762858173,418.4188320454167,,,,[],[],14,976.640819806935,562.6553743423068,1356.0879323217516,"[13, 58, 95, 146, 176, 229, 276, 312, 359, 399, 429, 482, 526, 571]","[1352.1975397505573, 1081.0464614295422, 776.190923850388, 1039.1309430078284, 562.6553743423068, 1144.7131755728378, 873.8270471842783, 911.5064114408051, 1306.578404925401, 626.5369782520137, 1073.389974074654, 787.5585766819163, 1356.0879323217516, 781.5517344628072]","[5, 56, 72, 103, 167, 154, 255, 284, 154, 397, 404, 404, 404, 554]","[404, 154, 154, 154, 204, 356, 356, 356, 404, 404, 476, 489, 554, 584]",136974860.72476003,1173.099886368575,-1173.099886368575,0.0,,,,SWT,txu.059172014718829,68749027.72476003,,0.0,-70.0,72.0,0.0,-61.0,,418.09988636857497,616.7687267836793,17276.02852270291,616.7687267836791,,0.0,616.7687267836793,,,559.6553743423068,0.0,-74.5,601.0879323217516,418.09988636857497,,121.4188320454167,0.49613893398614206,0.19829281018248485,0.5621878602198758,0.16423122270231014,0.5217391304347827,0.19740011364283883,2.6875442794960907e-11,0.7173626954600335,0.6134512843458528,0.6134512843458528,0.6134512843458522,,0.5699076818531899,0.6981162078576544,0.5187611209148303,,,,,0.8,,0.10681578560212189,0.12328767123287672,0.0703125,0.5056045750851214,0.5056045750851214,0.2573529411764706,2.3071877980558058,0.7904141790708682,5,0.9186826054082252,0.5404015325930736,68,0,0.4795342576646414,0.7952492783107515,6,0,0.30571286731361574,0.5349975177988274,69,36.37764881535547,0.6568146338174012,37.0,10.10444707655863,0.6538790150219081,42,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,32.25
raw,rbio3.9,3296392.1357532428,0.6588628762541806,185.78451174824892,6.8399741607757605,598,1,False,False,130.45888005235852,,9.43945381814195,76428.8720193423,1.0,2.2928262995435424e-06,-0.0765100275203341,419.2354169484137,,,,[],[],16,910.324210859301,160.2364970528776,1279.9620634631624,"[16, 57, 104, 154, 186, 225, 258, 315, 345, 376, 409, 450, 485, 519, 561, 594]","[1085.9361425939865, 1099.662134396862, 872.0382726222422, 654.9224820001464, 839.4611135520411, 1279.9620634631624, 1072.3030491887248, 1109.9901919761242, 445.9831530151812, 1044.151403621108, 873.9876500082672, 576.5926139445185, 1251.4556452809186, 1149.0139387818735, 1049.491022250782, 160.2364970528776]","[1, 50, 60, 151, 151, 50, 248, 287, 343, 350, 400, 448, 400, 499, 531, 593]","[50, 201, 201, 160, 201, 400, 400, 400, 350, 400, 420, 452, 531, 531, 588, 596]",142336668.67593622,1148.2620228200492,-1148.2620228200492,0.0,,,,SWT,txu.059172014718829,74110835.67593622,,0.0,-78.0,70.0,0.0,-78.0,,393.2620228200492,550.4521178360453,16383.812626251183,550.452117836045,,0.0,550.4521178360453,,,157.2364970528776,0.0,-78.0,524.9620634631624,393.2620228200492,,122.23541694841367,0.43459175552220775,0.09202759545503969,0.9213842859350692,0.6210353552729061,0.45652173913043487,0.06032047416877666,0.3807137289880916,0.17856296588709245,0.44420093869399274,0.44420093869399274,0.44420093869399185,,0.5922150285226015,0.5557990613060075,0.38180872114283876,,,,,0.4,,0.42748560471101715,0.013698630136986314,0.015625,0.4393321690647452,0.4393321690647452,0.00735294117647059,1.7721397613068444,0.6071132986281134,57,1.315826281448595,0.7740154596756441,31,0,0.3417010790781774,0.5666697054310627,80,0,0.42379927635321807,0.7416487336181316,27,24.716728478232444,0.7668233162430902,48.75,40.26617503936448,0.6534588279328659,43,rbio,28.466666666666665,28.0,24.993904018684997,15,0.4375943905070118,0.6578235687825006,0.4963368560103415,1,32.5
raw,bior1.1,1929039.764060902,0.6304347826086957,129.99620770960976,14.64197611050789,598,1,False,False,120.87901573648153,-60481.59696052886,9.23529618831073,71508.30122006466,1.0,3.115112197455965e-06,1.0,420.0214280248093,,,,[],[],16,736.2749359104927,77.78174593052029,1067.731239591687,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[773.5748186180831, 951.7657274770929, 692.9646455628167, 715.5920625607861, 760.8468965567251, 1067.731239591687, 892.3687578574231, 808.9301576774105, 656.1950929411161, 816.0012254892758, 633.5676759431465, 156.97770542341357, 984.2926394116743, 931.9667376038697, 859.8418459228418, 77.78174593052029]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 546, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",136451666.0,1067.731239591687,-1067.731239591687,0.0,,,,SWT,txu.059172014718829,68225833.0,,0.0,-6.0,70.0,0.0,-10.5,,312.731239591687,376.4028428872369,19168.601025432115,376.4028428872369,,0.0,376.4028428872369,,,74.78174593052029,0.0,-15.0,312.731239591687,312.731239591687,,123.02142802480932,0.0,1.0,0.5655917361979278,0.19285713431201132,0.08695652173913043,1.0,2.687656870374997e-11,0.06816407529335516,0.0,0.0,0.0,,0.6136871638790158,1.0,0.0,,,,,0.4,,0.07552545232736853,1.0,1.0,0.22445987327239295,0.22445987327239295,1.0,1.5148394800001563,0.5189653850533684,89,1.4140070439613723,0.8317688493890425,26,0,0.40044974557460916,0.6640972278369374,35,0,0.4064864846108495,0.7113513480689866,28,29.916550603303182,0.7177683905348756,44.5,35.09288847966203,0.6489785348900794,44,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,33.5
raw,db33,1827585.1740061648,0.6739130434782609,145.2562236258352,7.470183682902881,598,1,False,False,130.1062182281801,,9.238079786153335,71508.30122006465,1.0,3.1549980191444847e-06,-0.01362067673059111,416.25521677605457,,,,[],[],16,910.0991002960762,382.6842679046464,1342.043598420302,"[4, 47, 97, 152, 198, 231, 267, 296, 340, 380, 420, 456, 486, 519, 554, 592]","[382.6842679046464, 1140.4854813357774, 1066.598010775255, 966.930855320399, 835.2703390325092, 1264.9016404102888, 721.8800034174571, 1101.586690481959, 843.3215812743846, 1005.0667521680377, 566.2511729700402, 1241.6886920726467, 847.8308905887407, 1342.043598420302, 387.48566562213443, 847.5599629426417]","[2, 10, 75, 126, 176, 75, 265, 265, 325, 325, 409, 325, 473, 499, 549, 574]","[10, 574, 126, 176, 226, 499, 277, 325, 375, 424, 424, 499, 499, 574, 574, 594]",136190359.21930906,1132.8422828075506,-1132.8422828075506,0.0,,,,SWT,txu.059172014718829,67964526.21930906,,0.0,-78.0,70.0,0.0,-69.0,,377.84228280755065,550.2270072728204,16387.41439526278,550.2270072728205,,0.0,550.2270072728204,,,379.6842679046464,0.0,-64.5,587.043598420302,377.84228280755065,,119.25521677605457,0.418593207294196,0.16536939399080375,0.5704428082576981,0.16108723594690388,0.6521739130434784,0.1152162334456896,2.6875442794960907e-11,0.47639889144392,0.4436264213711033,0.4436264213711033,0.4436264213711036,,0.5108023571089323,0.5563735786288965,0.4934950023162293,,,,,0.4,,0.05989766430155727,0.013698630136986314,0.2265625,0.39818920727817897,0.39818920727817897,0.13970588235294118,1.723710720240535,0.5905221044609663,62,0.8975206792914595,0.527953340759682,71,0,0.3574422989256524,0.5927746051819159,64,0,0.2975546845722351,0.5207206980014114,76,6.4485140407177015,0.9391649618800217,68.25,67.80070804754938,0.6476485186758599,45,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,34.5
raw,coif16,1828609.2294806319,0.6672240802675585,140.9966020784532,7.540473891765177,598,1,False,False,132.1868768779347,,9.224846314187777,71508.30122006468,1.0,3.131124323251203e-06,0.01696875385834191,408.24118353639585,,,,[],[],16,843.6188960897455,171.06790372966395,1538.829560982814,"[22, 56, 96, 142, 172, 207, 240, 285, 319, 349, 393, 431, 467, 509, 542, 573]","[970.6214964143574, 1086.7008385655436, 584.1024082588718, 654.9725752053399, 1074.169257049794, 677.1952658935536, 944.6932494390467, 1044.036994254676, 174.43893778885138, 1221.64999794305, 759.6669748428462, 737.123784652454, 1043.220350948771, 1538.829560982814, 171.06790372966395, 815.4127414662927]","[16, 16, 90, 137, 64, 197, 210, 210, 314, 64, 387, 415, 464, 464, 539, 564]","[40, 64, 164, 164, 210, 210, 265, 314, 321, 464, 464, 464, 468, 515, 543, 595]",136707643.92395666,1307.5424816728375,-1307.5424816728375,0.0,,,,SWT,txu.059172014718829,68481810.92395666,,0.0,-78.0,70.0,0.0,-78.0,,552.5424816728375,483.7468030664897,17451.097662564072,483.7468030664896,,0.0,483.7468030664897,,,168.06790372966395,0.0,-69.0,783.829560982814,552.5424816728375,,111.24118353639585,0.5129825499220143,0.17354954702945521,0.5473803797979178,0.1614079127967783,0.5652173913043479,0.1419175747211314,2.6877694612539033e-11,0.19306516575320276,0.2739585550630937,0.2739585550630937,0.2739585550630934,,0.2918761719184628,0.7260414449369065,0.847518019964014,,,,,0.4,,0.0908345412239686,0.013698630136986314,0.15625,0.8643244080139898,0.8643244080139898,0.00735294117647059,1.8068125527590098,0.6189917707727965,50,0.8952726259125682,0.5266309564191577,73,0,0.3769400997376624,0.6251093378450441,50,0,0.30035076508550324,0.5256138388996305,73,13.279056191361393,0.8747258849871566,61.5,59.349593495934954,0.6472686028709368,46,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,35.5
raw,rbio1.1,1929039.764060902,0.6304347826086957,129.99620770960976,14.64197611050789,598,1,False,False,120.87901573648153,-60481.59696052886,9.23529618831073,71508.30122006466,1.0,3.115112197455965e-06,1.0,420.0214280248093,,,,[],[],16,736.2749359104927,77.78174593052029,1067.731239591687,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[773.5748186180831, 951.7657274770929, 692.9646455628167, 715.5920625607861, 760.8468965567251, 1067.731239591687, 892.3687578574231, 808.9301576774105, 656.1950929411161, 816.0012254892758, 633.5676759431465, 156.97770542341357, 984.2926394116743, 931.9667376038697, 859.8418459228418, 77.78174593052029]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 546, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",136451666.0,1067.731239591687,-1067.731239591687,0.0,,,,SWT,txu.059172014718829,68225833.0,,0.0,-6.0,70.0,0.0,-10.5,,312.731239591687,376.4028428872369,19168.601025432115,376.4028428872369,,0.0,376.4028428872369,,,74.78174593052029,0.0,-15.0,312.731239591687,312.731239591687,,123.02142802480932,0.0,1.0,0.5655917361979278,0.19285713431201132,0.08695652173913043,1.0,2.687656870374997e-11,0.06816407529335516,0.0,0.0,0.0,,0.6136871638790158,1.0,0.0,,,,,0.4,,0.07552545232736853,1.0,1.0,0.22445987327239295,0.22445987327239295,1.0,1.5148394800001563,0.5189653850533684,90,1.4140070439613723,0.8317688493890425,28,0,0.40044974557460916,0.6640972278369374,33,0,0.4064864846108495,0.7113513480689866,29,30.077677215281547,0.7162483281577212,45.0,35.838701767682394,0.6458600131354644,47,rbio,28.466666666666665,28.0,24.993904018684997,15,0.4375943905070118,0.6578235687825006,0.4963368560103415,1,35.5
raw,haar,1929039.764060902,0.6304347826086957,129.99620770960976,14.64197611050789,598,1,False,False,120.87901573648153,-60481.59696052886,9.23529618831073,71508.30122006466,1.0,3.115112197455965e-06,1.0,420.0214280248093,,,,[],[],16,736.2749359104927,77.78174593052029,1067.731239591687,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[773.5748186180831, 951.7657274770929, 692.9646455628167, 715.5920625607861, 760.8468965567251, 1067.731239591687, 892.3687578574231, 808.9301576774105, 656.1950929411161, 816.0012254892758, 633.5676759431465, 156.97770542341357, 984.2926394116743, 931.9667376038697, 859.8418459228418, 77.78174593052029]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 546, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",136451666.0,1067.731239591687,-1067.731239591687,0.0,,,,SWT,txu.059172014718829,68225833.0,,0.0,-6.0,70.0,0.0,-10.5,,312.731239591687,376.4028428872369,19168.601025432115,376.4028428872369,,0.0,376.4028428872369,,,74.78174593052029,0.0,-15.0,312.731239591687,312.731239591687,,123.02142802480932,0.0,1.0,0.5655917361979278,0.19285713431201132,0.08695652173913043,1.0,2.687656870374997e-11,0.06816407529335516,0.0,0.0,0.0,,0.6136871638790158,1.0,0.0,,,,,0.4,,0.07552545232736853,1.0,1.0,0.22445987327239295,0.22445987327239295,1.0,1.5148394800001563,0.5189653850533684,91,1.4140070439613723,0.8317688493890425,25,0,0.40044974557460916,0.6640972278369374,36,0,0.4064864846108495,0.7113513480689866,31,30.5,0.7122641509433962,45.75,36.027969249435046,0.6403301886792453,48,haar,48.0,48.0,,1,0.7378640776699029,,,7,37.75
raw,db1,1929039.764060902,0.6304347826086957,129.99620770960976,14.64197611050789,598,1,False,False,120.87901573648153,-60481.59696052886,9.23529618831073,71508.30122006466,1.0,3.115112197455965e-06,1.0,420.0214280248093,,,,[],[],16,736.2749359104927,77.78174593052029,1067.731239591687,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[773.5748186180831, 951.7657274770929, 692.9646455628167, 715.5920625607861, 760.8468965567251, 1067.731239591687, 892.3687578574231, 808.9301576774105, 656.1950929411161, 816.0012254892758, 633.5676759431465, 156.97770542341357, 984.2926394116743, 931.9667376038697, 859.8418459228418, 77.78174593052029]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 546, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",136451666.0,1067.731239591687,-1067.731239591687,0.0,,,,SWT,txu.059172014718829,68225833.0,,0.0,-6.0,70.0,0.0,-10.5,,312.731239591687,376.4028428872369,19168.601025432115,376.4028428872369,,0.0,376.4028428872369,,,74.78174593052029,0.0,-15.0,312.731239591687,312.731239591687,,123.02142802480932,0.0,1.0,0.5655917361979278,0.19285713431201132,0.08695652173913043,1.0,2.687656870374997e-11,0.06816407529335516,0.0,0.0,0.0,,0.6136871638790158,1.0,0.0,,,,,0.4,,0.07552545232736853,1.0,1.0,0.22445987327239295,0.22445987327239295,1.0,1.5148394800001563,0.5189653850533684,92,1.4140070439613723,0.8317688493890425,27,0,0.40044974557460916,0.6640972278369374,34,0,0.4064864846108495,0.7113513480689866,30,30.966379618332308,0.7078643432232801,45.75,36.14946710610795,0.6381302848191872,49,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,37.5
raw,rbio4.4,1909100.7960786012,0.6722408026755853,151.73839202603997,13.007326797223424,598,1,False,False,126.65516529179943,,9.24506931395694,72004.42265350264,1.0,3.123495887277182e-06,0.8848572510530719,420.43494633812116,,,,[],[],15,862.1708240974534,292.02414589562517,1167.6435100222704,"[18, 56, 111, 141, 185, 224, 257, 292, 334, 364, 394, 434, 493, 531, 588]","[1026.794564937509, 1091.2509155536668, 874.9942986606883, 292.02414589562517, 894.5271242282748, 1167.6435100222704, 956.8092923427091, 794.8327741234455, 768.8945106114596, 1004.2303620295801, 415.23127429127805, 717.023259918937, 1149.832005010846, 1031.7664647613542, 746.7078590741557]","[0, 0, 99, 136, 150, 0, 250, 286, 315, 349, 385, 402, 402, 498, 551]","[49, 150, 150, 150, 200, 402, 402, 349, 349, 402, 402, 448, 498, 551, 597]",135686310.38537803,1058.1499684075757,-1058.1499684075757,0.0,,,,SWT,txu.059172014718829,67460477.38537803,,0.0,-51.5,71.0,0.0,-56.0,,303.14996840757567,502.29873107419763,18016.4376385382,502.29873107419746,,0.0,502.29873107419763,,,289.02414589562517,0.0,-65.0,412.64351002227045,303.14996840757567,,123.43494633812116,0.2620357546446756,0.809764663334694,0.5826236996638088,0.18661336568645123,0.6304347826086958,0.8994925444562946,0.038385839525311084,0.3550138074475297,0.32130597341936684,0.32130597341936684,0.3213059734193664,,0.624983596540632,0.8162186907494814,0.17974474915425176,,,,,0.6000000000000001,,0.029752375646961607,0.3767123287671233,0.21875,0.1988951183624465,0.1988951183624465,0.3308823529411765,1.6663099751672787,0.5708573147835216,73,1.5764133237054696,0.9273019551208643,9,0,0.34955471844501085,0.5796940117006576,72,0,0.4870500928457045,0.8523376624799828,11,36.09593698280551,0.6594722926150424,41.25,17.42101694915254,0.6351606746094081,50,rbio,28.466666666666665,28.0,24.993904018684997,15,0.4375943905070118,0.6578235687825006,0.4963368560103415,1,37.75
raw,coif5,1840912.6492173586,0.6588628762541806,143.0234266011881,7.845315439675154,598,1,False,False,131.76710268452922,,9.228561413148952,71508.30122006465,1.0,3.1249749889680715e-06,0.08545081352775814,418.39380918256836,,,,[],[],15,934.608451066558,434.2795719211519,1278.2192045314246,"[26, 56, 114, 143, 183, 230, 262, 296, 326, 360, 400, 448, 491, 525, 581]","[1278.2192045314246, 998.1478111945826, 859.9427088506325, 521.2330706097101, 1009.1667683052026, 1149.113908685445, 1272.8576987263918, 996.2947688418006, 434.2795719211519, 1079.6320462127799, 622.447326936381, 519.0336588247523, 1194.3502496480405, 1229.7764876823358, 854.6314850277395]","[4, 53, 101, 136, 53, 53, 53, 282, 323, 282, 398, 431, 405, 405, 551]","[405, 155, 155, 155, 203, 254, 405, 353, 335, 405, 405, 475, 501, 551, 583]",135954142.81176713,1184.1186131565619,-1184.1186131565619,0.0,,,,SWT,txu.059172014718829,67728309.81176713,,0.0,-69.5,71.0,0.0,-78.5,,429.1186131565619,574.7363580433023,16929.87323400163,574.7363580433022,,0.0,574.7363580433023,,,431.2795719211519,0.0,-74.0,523.2192045314246,429.1186131565619,,121.39380918256836,0.4939394405814506,0.2090260458876147,0.5538548110156735,0.16526065513567273,0.45652173913043487,0.20169517800675157,2.6875442794960907e-11,0.5454799843553064,0.5061781132539365,0.5061781132539365,0.5061781132539362,,0.5692241109542294,0.6429010596545723,0.37867327301273035,,,,,0.6000000000000001,,0.045770438304884344,0.13013698630136988,0.078125,0.5350047501080011,0.5350047501080011,0.0,1.9123168368716805,0.6551362416241282,37,0.8964419596483019,0.5273187997931187,72,0,0.39848962089720763,0.6608465993152254,38,0,0.29718540996921056,0.5200744674461184,78,21.792582836062977,0.7944095958861983,56.25,49.967384907451354,0.6318746092638539,51,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,39.25
raw,sym5,1865755.6463996468,0.6404682274247492,135.1488047747648,13.937166174209235,598,1,False,False,127.48238361157533,,9.229351750456077,71508.30122026215,1.0,3.078931908011472e-06,0.9569726981932358,414.4028134710561,,,,[],[],17,835.0884819009083,164.80545695106895,1284.4713323968326,"[7, 53, 88, 125, 155, 187, 224, 257, 290, 320, 354, 403, 433, 484, 526, 562, 591]","[749.1065992766851, 1155.4051510348972, 622.2279360484907, 776.6290039197601, 891.9061067961791, 634.7734770026316, 1284.4713323968326, 976.5081464473714, 1007.7695002845062, 644.2705193709692, 943.2248496819263, 750.7050282221362, 164.80545695106895, 1116.124549636554, 1139.5657455049557, 875.641718173077, 463.369071567401]","[0, 47, 84, 97, 148, 182, 47, 249, 249, 318, 348, 398, 432, 348, 496, 546, 589]","[38, 148, 148, 148, 199, 199, 496, 273, 348, 331, 398, 409, 447, 496, 546, 597, 597]",136319543.55089304,1151.7088858901534,-1151.7088858901534,0.0,,,,SWT,txu.059172014718829,68093710.55089304,,0.0,-41.5,69.0,0.0,-32.5,,396.7088858901534,475.2163888776525,16752.495807684558,475.2163888776525,,0.0,475.2163888776525,,,161.80545695106895,0.0,-50.5,529.4713323968326,396.7088858901534,,117.4028134710561,0.29956261827631636,0.9179764403121891,0.5552321591259879,0.17304009118819752,0.21739130434782616,0.962441711153672,4.215627688013935e-11,0.1846803587245178,0.2521876054785894,0.2521876054785894,0.2521876054785894,,0.4601986751837496,0.6146076283488611,0.3899210121543291,,,,,0.2,,0.06762369936621304,0.5136986301369864,0.4453125,0.44852909167575394,0.44852909167575394,0.6764705882352942,1.5391553274057213,0.5272956954778938,87,1.4767239810447628,0.8686611653204486,20,0,0.3718667208526592,0.6166957556402094,56,0,0.44652061777804947,0.7814110811115864,21,32.05204101665498,0.6976222545598587,46.0,31.503394762366636,0.6318299952044577,52,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,40.25
