wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
dmey,1,constant,0.4495894121031509,65.52325728726156,41592087.53839808,0.5382585751978892,115.4111864203852,698,smoothed,0.5251701208763517,,8.206805765440741,81153.21119245133,0.9861142727124123,6.545376377637576e-05,0.9999985211756575,688.7770801678175,,,,[],[],16,825.551960023426,77.86847183811665,1268.4838309194636,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[286.95183200154247, 1268.4838309194636, 1037.6159120750597, 888.1104269092559, 749.2497849451536, 1090.5532329304017, 1068.429557659507, 645.315923983601, 922.068747229589, 77.86847183811665, 728.1909884517794, 1031.5397780129142, 751.9850341421031, 843.4239905333309, 659.6587155925604, 1159.3851331504375]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341440030.6670924,1267.5850438572165,-1267.5850438572165,0.0,,,,DWT,inu.32000013025095,203379.90709233284,,0.0,-5.0,60.0,0.0,4.0,,1.1850438572164421,461.0914337076365,14490.168639625184,461.0914337076365,,0.0,461.0914337076365,,,76.26847183811662,0.0,-23.0,2.0838309194634803,1.1850438572164421,,0.32291983218249243,0.9753213056749458,0.8549253987297023,0.0026184638944778404,0.18791037168086644,0.12692971009616905,0.6027679978805824,0.17082973717242603,0.999999999999153,0.9911408207540563,0.9911408207540563,0.99114082075276,,0.999999999999648,0.008859179245943705,0.6986583371520697,,,,,,0.8744761678086199,0.0,0.0,0.9999999999978894,0.9999999999978894,1.0,3.083023580780304,0.9715773251812763,4,1.2739818441867128,0.6315319821929753,134,0,0.7350320112663141,0.9652885780368771,5,0,0.41732899787559574,0.7026101031530013,61,61.411182477895125,0.9356276913229611,51.0,8.441380734773965,0.9410842859130528,11,dmey,13.0,5.0,21.38924963620744,9,0.020383088363392966,0.07845664325446981,0.9621948451692839,1,8.5
dmey,1,zero,0.4495894121031509,65.52325728726156,41592087.53839808,0.5382585751978892,115.4111864203852,698,smoothed,0.5251701208763517,,8.206805765440741,81153.21119245133,0.9861142727124123,6.545376377637576e-05,0.9999985211756575,688.7770801678175,,,,[],[],16,825.551960023426,77.86847183811665,1268.4838309194636,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[286.95183200154247, 1268.4838309194636, 1037.6159120750597, 888.1104269092559, 749.2497849451536, 1090.5532329304017, 1068.429557659507, 645.315923983601, 922.068747229589, 77.86847183811665, 728.1909884517794, 1031.5397780129142, 751.9850341421031, 843.4239905333309, 659.6587155925604, 1159.3851331504375]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341440030.6670924,1267.5850438572165,-1267.5850438572165,0.0,,,,DWT,inu.32000013025095,203379.90709233284,,0.0,-5.0,60.0,0.0,4.0,,1.1850438572164421,461.0914337076365,14490.168639625184,461.0914337076365,,0.0,461.0914337076365,,,76.26847183811662,0.0,-23.0,2.0838309194634803,1.1850438572164421,,0.32291983218249243,0.9753213056749458,0.8549253987297023,0.0026184638944778404,0.18791037168086644,0.12692971009616905,0.6027679978805824,0.17082973717242603,0.999999999999153,0.9911408207540563,0.9911408207540563,0.99114082075276,,0.999999999999648,0.008859179245943705,0.6986583371520697,,,,,,0.8744761678086199,0.0,0.0,0.9999999999978894,0.9999999999978894,1.0,3.083023580780304,0.9715773251812763,3,1.2739818441867128,0.6315319821929753,135,0,0.7350320112663141,0.9652885780368771,6,0,0.41732899787559574,0.7026101031530013,60,61.82232606429493,0.9351967232030451,51.0,7.632508833922261,0.9408688018530948,12,dmey,13.0,5.0,21.38924963620744,9,0.020383088363392966,0.07845664325446981,0.9621948451692839,1,9.25
db30,1,periodic,3.702253520018193e-26,316.36675648995896,44359289.46200499,0.5185185185185185,242.06163963587437,698,smoothed,1.4384164028616267e-13,-6.988920553396837e-10,8.319497291722444,55065.84696739062,0.975067598597485,6.57171028737568e-05,1.0,689.0999999999999,,,,[],[],16,823.5999999999999,77.60000000000002,1266.3999999999996,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.3999999999996, 1035.0000000000002, 886.1999999999999, 747.8000000000001, 1087.6000000000001, 1066.1999999999996, 643.9999999999995, 919.8000000000002, 77.60000000000002, 726.2000000000003, 1029.1999999999998, 750.5999999999997, 841.6, 657.6, 1156.4000000000003]","[2, 2, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.76,1266.3999999999996,-1266.3999999999996,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,4.0,60.0,0.0,4.0,,4.547473508864641e-13,459.13947368421043,14521.400000000001,459.13947368421043,,0.0,459.13947368421043,,,76.0,0.0,-14.0,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,1.885657152063272e-13,6.032782956652905e-26,0.9675185178943158,0.649102778056729,0.5885983656954024,0.26689122656251896,0.04188666772926937,7.991943163284695e-09,4.21806954808049e-09,4.21806954808049e-09,4.071761935844551e-09,,3.520590140073153e-13,0.9999999957819304,1.5246583829193143e-13,,,,,,2.562831407092458e-13,1.0,0.3333333333333333,3.837388364289433e-13,3.837388364289433e-13,1.0,0.8333333373747855,0.26261484990201106,166,1.3228728403294272,0.6557679851205589,113,0,0.25641025766281816,0.3367334880925807,165,0,0.3591425079912035,0.6046480255885499,117,29.204737058680507,0.969387068072662,140.25,135.67937207066677,0.9111872447281548,13,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,10.75
coif17,1,reflect,9.547033932654649e-26,312.2527333754482,46825195.21500669,0.506265664160401,176.86396542322143,698,smoothed,2.2642823623716154e-13,-7.645668320677156e-10,8.395386025867648,56255.4255114697,0.975568135461617,6.571710287375675e-05,1.0,689.1000000000001,,,,[],[],16,823.6000000000004,77.59999999999991,1266.4000000000012,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000000001, 1266.4000000000012, 1034.9999999999998, 886.2000000000003, 747.8000000000002, 1087.6000000000006, 1066.2000000000012, 644.0000000000005, 919.8000000000005, 77.59999999999991, 726.199999999999, 1029.200000000001, 750.6000000000007, 841.5999999999998, 657.6000000000001, 1156.4000000000003]","[2, 2, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.7600002,1266.4000000000012,-1266.4000000000012,0.0,,,,DWT,inu.32000013025095,1.7881393432617188e-07,,0.0,4.0,60.0,0.0,4.0,,1.1368683772161603e-12,459.1394736842109,14521.399999999994,459.13947368421077,,0.0,459.1394736842109,,,75.99999999999989,0.0,-14.0,1.1368683772161603e-12,1.1368683772161603e-12,,1.1368683772161603e-13,3.419416659549582e-13,1.7147037630458103e-25,0.9516934271984621,0.959678995027601,0.9999999999999999,0.0584090915777796,0.04776644567440676,7.991519704207532e-09,4.218300453762608e-09,4.218300453762608e-09,4.071935115106164e-09,,3.520590140073153e-13,0.9999999957816995,3.8116459572982856e-13,,,,,,7.688494221277374e-13,1.0,0.3333333333333333,9.593470910723583e-13,9.593470910723583e-13,1.0,0.8333333373753347,0.2626148499021841,164,1.593325768733855,0.7898355738735042,32,0,0.2564102576629622,0.3367334880927699,164,0,0.431078279925513,0.725758229759463,52,70.90839160494335,0.9256725454874808,103.0,63.82039289055192,0.90885304423221,14,coif,322.5947712418301,271.0,243.80777150485673,153,0.5058059790608278,0.8942968863780819,0.37764674874399595,3,11.25
db18,1,antisymmetric,2.5202099864351776e-26,318.03705075565665,43093783.91552032,0.5109289617486339,200.38859868074175,698,smoothed,1.181468167489068e-13,-6.839654398405066e-10,8.271612171951048,125410.92364792805,0.9900597173387728,6.571710287375679e-05,0.9999999999999999,689.1000000000001,,,,[],[],16,823.6000000000001,77.60000000000002,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.39999999999975, 1266.4, 1035.0, 886.2000000000003, 747.8000000000004, 1087.6000000000006, 1066.1999999999996, 644.0, 919.7999999999998, 77.60000000000002, 726.1999999999997, 1029.2, 750.6, 841.5999999999999, 657.6000000000004, 1156.4000000000005]","[2, 2, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.76,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,4.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,76.0,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,1.4084649462381024e-13,3.7850453274747744e-26,0.9739435081064998,0.45313193317030187,0.37746659417024453,0.13775503080539253,0.3895841211457848,7.991943163284695e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,1.0,0.3333333333333333,0.0,0.0,1.0,0.8333333373745848,0.2626148499019478,175,1.2106010293146863,0.6001131579516539,149,0,0.2564102576627607,0.33673348809250525,171,0,0.33312588391405207,0.5608467488510314,148,14.244882121894399,0.9850682577338633,160.75,159.80564384291122,0.908283604757917,15,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,12.25
db23,1,symmetric,4.232452281549266e-26,315.7854973331904,43620189.61055332,0.5148247978436657,215.9219419919546,698,smoothed,1.563375344495726e-13,-7.770244003779682e-10,8.296267630237576,54877.547426790035,0.9752275033412233,6.571710287375679e-05,0.9999999999999999,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999968,1266.4000000000003,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4000000000003, 1035.0000000000005, 886.2000000000003, 747.8000000000002, 1087.6, 1066.2, 643.9999999999997, 919.7999999999998, 77.59999999999968, 726.2000000000005, 1029.2000000000003, 750.6000000000005, 841.5999999999999, 657.6000000000004, 1156.4000000000005]","[2, 2, 55, 55, 188, 55, 297, 350, 375, 431, 375, 375, 535, 615, 641, 55]","[26, 55, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.7600001,1266.4000000000003,-1266.4000000000003,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-0.5,60.0,0.0,4.0,,2.2737367544323206e-13,459.13947368421066,14521.399999999998,459.1394736842107,,0.0,459.13947368421066,,,75.99999999999966,0.0,4.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,2.1177250349560877e-13,7.040992615077755e-26,0.965282633793127,0.5540349070907978,0.4652899681901981,0.2040426241207216,0.04095595198005422,7.990672786053207e-09,4.218185000921549e-09,4.218185000921549e-09,4.071906251895895e-09,,3.520590140073153e-13,0.999999995781815,7.623291914596572e-14,,,,,,2.562831407092458e-13,0.5,1.0,1.9186941821447165e-13,1.9186941821447165e-13,1.0,0.8500000040410114,0.2678671468744401,91,1.186831448356748,0.5883302187781007,161,0,0.26923077048321786,0.35357016241481415,96,0,0.31851515502501576,0.5362483006623759,179,44.8209400466642,0.9530178825506664,131.75,120.46940920231889,0.907457578591895,16,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,13.0
coif5,1,antireflect,2.460747504883693e-26,318.1407475029082,43194917.653114595,0.5082644628099173,186.02552069934296,698,smoothed,1.1504709951339168e-13,-7.101821797306232e-10,8.262469423098528,121880.62877683688,0.9894502538380177,6.571710287375679e-05,1.0,689.1000000000001,,,,[],[],16,823.5999999999999,77.60000000000002,1266.3999999999999,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.39999999999975, 1266.3999999999999, 1035.0, 886.2, 747.7999999999998, 1087.6000000000004, 1066.1999999999998, 643.9999999999997, 919.8000000000001, 77.60000000000002, 726.1999999999999, 1029.2, 750.5999999999998, 841.5999999999999, 657.6000000000001, 1156.3999999999996]","[2, 2, 55, 55, 188, 55, 297, 350, 375, 431, 375, 375, 535, 615, 641, 55]","[26, 55, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.76000005,1266.3999999999999,-1266.3999999999999,0.0,,,,DWT,inu.32000013025095,0.0,,0.0,-0.5,60.0,0.0,4.0,,2.2737367544323206e-13,459.13947368421043,14521.400000000001,459.13947368421043,,0.0,459.13947368421043,,,76.0,0.0,4.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,1.3508984522357182e-13,3.6719733013519775e-26,0.9743423902674514,0.4157150440455285,0.39433933347869976,0.092418620923055,0.3721347900140242,7.991943163284695e-09,4.21806954808049e-09,4.21806954808049e-09,4.071761935844551e-09,,3.520590140073153e-13,0.9999999957819304,7.623291914596572e-14,,,,,,0.0,0.5,1.0,1.9186941821447165e-13,1.9186941821447165e-13,1.0,0.8500000040412095,0.26786714687450247,76,1.1754539872974572,0.5826902400233922,168,0,0.26923077048327587,0.3535701624148903,77,0,0.3212785969612706,0.5409007984130071,171,53.70909296075169,0.9437011604184993,123.0,105.415061295972,0.9073851714042183,17,coif,322.5947712418301,271.0,243.80777150485673,153,0.5058059790608278,0.8942968863780819,0.37764674874399595,3,13.5
coif8,1,antisymmetric,5.522108613157255e-26,314.63036859277327,43961173.033959284,0.5067204301075269,179.77104831158294,698,smoothed,1.7911682961413814e-13,-7.832309245614501e-10,8.298747563527034,155788.53905702115,0.9913860917043331,6.571710287375675e-05,1.0,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999968,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000000003, 1266.4, 1035.0, 886.2000000000003, 747.8000000000004, 1087.6000000000006, 1066.2000000000003, 643.9999999999997, 919.8000000000004, 77.59999999999968, 726.2000000000004, 1029.1999999999996, 750.5999999999996, 841.6000000000001, 657.6000000000001, 1156.4000000000008]","[2, 2, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,4.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.1394736842106,,0.0,459.13947368421066,,,75.99999999999966,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,2.540771415911407e-13,9.493363431299913e-26,0.9608392904832627,0.5641840854643112,0.5221782484860814,0.06614692741619818,0.5397327885013532,7.990672786053207e-09,4.218185000921549e-09,4.218185000921549e-09,4.071848525475358e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,1.0,0.3333333333333333,0.0,0.0,1.0,0.8333333373742124,0.2626148499018305,181,1.3620366276322506,0.6751820641660302,97,0,0.2564102576626652,0.33673348809237974,190,0,0.37901162005020883,0.6380994247110661,91,53.011791141216875,0.9444320847576343,139.75,124.66376191628515,0.8989718075779786,18,coif,322.5947712418301,271.0,243.80777150485673,153,0.5058059790608278,0.8942968863780819,0.37764674874399595,3,14.25
coif8,1,periodic,5.536700053522767e-26,314.6189080712973,43816329.30328051,0.5080645161290323,179.77104831158294,698,smoothed,1.7941967555094134e-13,-7.823767855796849e-10,8.293849252323055,55666.561531053834,0.9764211184138083,6.571710287375675e-05,1.0,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999968,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000000001, 1266.4, 1035.0, 886.2000000000003, 747.8000000000004, 1087.6000000000006, 1066.2000000000003, 643.9999999999997, 919.8000000000004, 77.59999999999968, 726.2000000000004, 1029.1999999999996, 750.5999999999996, 841.6000000000001, 657.6000000000001, 1156.4000000000005]","[2, 2, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,4.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.1394736842106,,0.0,459.13947368421066,,,75.99999999999966,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,2.5463957285438237e-13,9.521110065532625e-26,0.9607952061923555,0.5441376453646914,0.49801311263387527,0.08901653111641197,0.044855843880209585,7.990672786053207e-09,4.218185000921549e-09,4.218185000921549e-09,4.071848525475358e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,1.0,0.3333333333333333,0.0,0.0,1.0,0.8333333373742124,0.2626148499018305,182,1.1511014527134216,0.570618321959994,182,0,0.2564102576626652,0.33673348809237974,189,0,0.3052597627411141,0.513931680951464,201,8.962886439832502,0.99060494083875,188.5,188.18976850528722,0.8965079211531276,19,coif,322.5947712418301,271.0,243.80777150485673,153,0.5058059790608278,0.8942968863780819,0.37764674874399595,3,15.0
sym18,1,antireflect,2.7670021938014e-19,247.63132300239687,43514513.48747064,0.5109289617486339,201.56669093322364,698,smoothed,3.9480639451740905e-10,,8.276042303753197,135412.78935313647,0.9907653117476073,6.571710287317547e-05,1.0,689.1000000000813,,,,[],[],16,823.600000001959,77.60000000059767,1266.4000000028364,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000009139, 1266.4000000028364, 1035.0000000025366, 886.2000000022201, 747.800000001728, 1087.6000000021847, 1066.2000000016367, 644.0000000020927, 919.8000000023827, 77.60000000059767, 726.2000000017802, 1029.20000000177, 750.6000000017646, 841.600000001735, 657.6000000018406, 1156.4000000033247]","[2, 2, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.7601235,1266.4000000013373,-1266.4000000013373,0.0,,,,DWT,inu.32000013025095,0.00012344121932983398,,0.0,4.0,60.0,0.0,4.0,,1.3371845852816477e-09,459.1394736861695,14521.399999968657,459.1394736861695,,0.0,459.1394736861695,,,76.00000000059765,0.0,-14.0,2.8362592274788767e-09,1.3371845852816477e-09,,8.128608897095546e-11,7.331373399730275e-10,5.261646170598335e-19,0.7031193060564284,0.4712623393668416,0.4476593958577947,0.13775503080539253,0.43902074697971627,1.0218067531927075e-08,5.212811226642458e-09,5.212811226642458e-09,5.066503614552057e-09,,2.517221950152304e-10,0.9999999947871887,9.509294334267763e-10,,,,,,5.30762384408848e-10,1.0,0.3333333333333333,1.1283840485193079e-09,1.1283840485193079e-09,1.0,0.8333333397580462,0.2626148506530666,122,1.1120427625801599,0.5512563411638965,200,0,0.2564102582939151,0.33673348892137545,122,0,0.3141166885427587,0.528843095166124,188,41.8568990729127,0.9561248437390852,158.0,149.74211660246783,0.8952531975508844,20,sym,637.7836257309941,694.0,272.6250926493577,171,1.0,1.0,0.0,7,16.75
sym17,1,antireflect,2.5490994402401952e-20,257.98755026103106,43348656.61350441,0.510958904109589,200.56895179784607,698,smoothed,1.2008199274161485e-10,,8.272728344929295,129880.18584727224,0.9907912924423982,6.571710287359846e-05,0.9999999999999999,689.100000000022,,,,[],[],16,823.6000000006002,77.60000000020466,1266.4000000008787,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000003077, 1266.4000000008787, 1035.0000000007672, 886.2000000006728, 747.8000000005284, 1087.6000000006588, 1066.200000000481, 644.0000000006653, 919.8000000006814, 77.60000000020466, 726.2000000005328, 1029.2000000005105, 750.6000000005623, 841.6000000005638, 657.6000000005375, 1156.4000000010503]","[2, 2, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.76003736,1266.4000000004328,-1266.4000000004328,0.0,,,,DWT,inu.32000013025095,3.731250762939453e-05,,0.0,4.0,60.0,0.0,4.0,,4.326921043684706e-10,459.1394736848107,14521.399999990397,459.1394736848107,,0.0,459.1394736848107,,,76.00000000020464,0.0,-14.0,8.785718819126487e-10,4.326921043684706e-10,,2.1941559680271894e-11,2.2293207202358996e-10,4.847288089546432e-20,0.7429557948347003,0.4576998942118661,0.4199885130889378,0.13826449963248816,0.4116745240380828,8.754169502176892e-09,4.522865048475522e-09,4.522865048475522e-09,4.376557436284177e-09,,6.794738970341186e-11,0.9999999954771349,2.945639995800115e-10,,,,,,1.6043324608398787e-10,1.0,0.3333333333333333,3.6512750286213957e-10,3.6512750286213957e-10,1.0,0.8333333381323611,0.26261485014075175,123,1.10459329008633,0.5475635254838397,206,0,0.2564102578646249,0.3367334883576055,124,0,0.3100833180041439,0.5220525608284282,194,44.440034503436955,0.9534171546085567,161.75,152.65074855176977,0.8919339441805887,21,sym,637.7836257309941,694.0,272.6250926493577,171,1.0,1.0,0.0,7,17.5
coif13,1,smooth,9.036516155853536e-26,312.49140774329146,41578331.68663579,0.5452196382428941,102.95915000718188,698,smoothed,2.2864740982449255e-13,-8.227590608811401e-10,8.207078949963767,86818.13898657267,0.9873307717422443,6.571710287375678e-05,0.9999999999999998,689.1000000000004,,,,[],[],16,823.6000000000003,77.5999999999998,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1034.9999999999998, 886.2000000000003, 747.8000000000002, 1087.6000000000008, 1066.2000000000012, 644.0, 919.8000000000002, 77.5999999999998, 726.1999999999999, 1029.2000000000003, 750.6000000000003, 841.5999999999999, 657.6000000000004, 1156.4000000000005]","[0, 0, 55, 55, 188, 55, 297, 350, 375, 431, 375, 375, 535, 615, 641, 55]","[26, 55, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-0.5,60.0,0.0,4.0,,0.0,459.13947368421077,14521.399999999996,459.13947368421077,,0.0,459.13947368421077,,,75.99999999999977,0.0,-5.0,0.0,0.0,,3.410605131648481e-13,3.4606301100997283e-13,1.617625272729816e-25,0.9526115172073812,0.1890283850019757,0.12463474002711106,0.7212103822401524,0.1988300047213472,7.99109624513037e-09,4.2182427273420785e-09,4.2182427273420785e-09,4.071935115106164e-09,,1.056177042021946e-12,0.9999999957817572,0.0,,,,,,2.562831407092458e-13,0.5,0.6666666666666666,0.0,0.0,1.0,0.8166666707080565,0.2573625529294235,198,1.0964146276236757,0.5435092393570035,208,0,0.2435897448422502,0.31989681377012624,206,0,0.312330718456902,0.5258362573172335,192,7.393691004272944,0.9922497997858775,201.0,200.79414462122872,0.8907789879432532,22,coif,322.5947712418301,271.0,243.80777150485673,153,0.5058059790608278,0.8942968863780819,0.37764674874399595,3,17.25
