wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db10,1,periodic,5.7290537147808325e-28,333.89744644711345,294208.69150182256,0.6333333333333333,43.138887757814004,71,smoothed,1.1499408624075209e-14,,3.929258246532916,12710.67189424449,0.5696347290440399,1.7208017008184546e-05,1.0,20,61.513333333333335,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.333333333333254, 10.466666666666693, 41.266666666666765, 10.066666666666613, 52.73333333333335, 1.9999999999998863, 41.13333333333327, 52.86666666666661, 66.39999999999998, 10.533333333333298, 5.733333333333277, 134.9333333333333, 16.866666666666674, 96.33333333333337, 34.600000000000136, 2.933333333333281, 19.466666666666583, 42.20000000000004]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444445,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787873,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8633515245344693,0.6634898085593082,0.2503002352256779,0.39607843137254906,0.35496760000018696,,0.7363067292644757,0.36815336463223786,0.7363067292644757,434,1.2753243491622688,0.7229045188459279,113,0,0,0.7363067292644757,0.7363067292644757,301,0,0,0.5056375199384383,0.6960845365685587,115,156.1076017794564,0.7590932071304686,240.75,172.62498863315034,0.6937827146763453,160,db,279.358024691358,323.0,141.64519654894994,162,0.5857686046812638,0.7312945584448395,0.3705736091896634,3,120.75
rbio3.7,1,smooth,3.0053933881374307e-28,336.6992621223567,331687.53088556643,0.6046511627906976,26.374966612632626,71,smoothed,6.705121590975592e-15,,2.8790067037925784,11095.366899488916,0.6815932030196454,1.7208017008184552e-05,0.9999999999999999,20,61.51333333333331,1.9999999999998792,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.73333333333322, 11.33333333333325, 10.466666666666697, 41.266666666666765, 10.06666666666661, 52.73333333333334, 1.9999999999998792, 41.133333333333276, 52.8666666666666, 66.39999999999996, 10.533333333333308, 5.733333333333292, 134.93333333333328, 16.86666666666667, 96.33333333333337, 34.60000000000013, 2.933333333333276, 19.466666666666583, 42.20000000000008]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444442,640.8666666666666,-640.8666666666666,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999902,0.0,0.8906378081708063,0.21742992110392578,0.3470073653100243,0.2476060191518468,0.24954430885048837,,0.7363067292644757,0.36815336463223786,0.7363067292644757,220,1.0154614593103928,0.575603906670146,358,0,0,0.7363067292644757,0.7363067292644757,115,0,0,0.39044508451741833,0.5375051790952313,389,127.0551061547705,0.8039273053167122,270.5,214.99484911719526,0.693244516855887,161,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,122.0
bior1.5,1,antireflect,4.573615535565877e-28,334.8756788445089,291796.70963833365,0.6625,29.750392192816683,71,smoothed,8.28132554706314e-15,,2.78359409616013,10138.908152715345,0.5834833075435345,1.7208017008184542e-05,1.0,20,61.513333333333335,1.9999999999998792,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.333333333333265, 10.466666666666697, 41.26666666666677, 10.066666666666615, 52.73333333333335, 1.9999999999998792, 41.13333333333327, 52.866666666666625, 66.39999999999999, 10.533333333333303, 5.733333333333306, 134.9333333333333, 16.866666666666685, 96.33333333333337, 34.600000000000136, 2.933333333333281, 19.466666666666587, 42.200000000000045]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787873,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999902,0.0,0.8728783206379529,0.1769065461881349,0.24407656747958761,0.5470588235294118,0.18712078557707462,,0.7363067292644757,0.36815336463223786,0.7363067292644757,362,1.0278903928592278,0.582649120095884,346,0,0,0.7363067292644757,0.7363067292644757,170,0,0,0.4056082086824324,0.5583794533354428,351,91.74375546415497,0.858420130456551,307.25,278.087533691727,0.6921344479443248,162,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,122.0
sym16,1,antireflect,4.075308364623988e-20,255.3766706296734,381280.39391520375,0.6274509803921569,27.72033842368951,71,smoothed,8.830335211084599e-11,,3.9291204950731964,14686.63880092241,0.5052008623417978,1.720801700823692e-05,0.9999999999999996,20,61.513333333217574,1.9999999999733689,544.6666666657306,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666657306, 33.733333333223875, 11.333333333296089, 10.466666666616273, 41.26666666657869, 10.06666666668269, 52.73333333319235, 1.9999999999733689, 41.13333333323784, 52.86666666652194, 66.39999999982432, 10.533333333330214, 5.7333333333398855, 134.9333333331116, 16.866666666669218, 96.3333333331181, 34.599999999909336, 2.9333333333473854, 19.46666666663806, 42.20000000000949]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644419351,640.8666666655563,-640.8666666655563,DWT,mdp.39015056038089,62.02000000011573,285.26666666760264,1.1103793440270238e-09,0.0,-14.5,0.0,-14.5,62.02000000011573,128.6000000023148,78.46787878793236,1.1103793440270238e-09,0.0,-14.5,26936165.226669174,0.0,9.0,1.5999999999733916,0.0,0.09865448210183458,0.6634313031459678,0.47497246602076093,0.36562860438292977,0.4839295825243588,,0.9996087636932707,0.49980438184663534,0.9996087636932707,3,0.9682178486073807,0.54882435079776,411,0,0,0.9996087636932707,0.9996087636932707,7,0,0,0.4173232876351704,0.574506985375932,326,212.72262847818203,0.6717243387682377,186.75,8.304077878785867,0.6917649471618966,163,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,123.75
db10,1,reflect,4.186997305828379e-28,335.25924857422893,285809.5200514815,0.6111111111111112,46.40944030537468,71,smoothed,1.0686287535617347e-14,,4.1104708634360065,12845.760891458893,0.5263622808431315,1.7208017008184546e-05,1.0,20,61.513333333333335,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.333333333333254, 10.466666666666693, 41.266666666666765, 10.066666666666613, 52.73333333333335, 1.9999999999998863, 41.13333333333327, 52.86666666666661, 66.39999999999998, 10.533333333333298, 5.733333333333277, 134.9333333333333, 16.866666666666674, 96.33333333333337, 34.600000000000136, 2.933333333333281, 19.466666666666583, 42.200000000000045]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444445,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787873,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8766138242015643,0.7404539225946755,0.22862774537794875,0.2810457516339874,0.36378421774772873,,0.7363067292644757,0.36815336463223786,0.7363067292644757,437,1.268441116259937,0.7190028289169046,121,0,0,0.7363067292644757,0.7363067292644757,305,0,0,0.49810509231118094,0.685715040264578,144,148.16516684655227,0.771350051162728,251.75,192.53053438286653,0.6914234823714875,164,db,279.358024691358,323.0,141.64519654894994,162,0.5857686046812638,0.7312945584448395,0.3705736091896634,3,123.75
bior1.5,1,reflect,4.573615535565877e-28,334.8756788445089,291796.70963833365,0.6625,29.750392192816683,71,smoothed,8.28132554706314e-15,,2.78359409616013,10138.908152715343,0.5834833075435345,1.7208017008184542e-05,1.0,20,61.513333333333335,1.9999999999998792,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.333333333333265, 10.466666666666697, 41.26666666666677, 10.066666666666615, 52.73333333333335, 1.9999999999998792, 41.13333333333327, 52.866666666666625, 66.39999999999999, 10.533333333333303, 5.733333333333306, 134.9333333333333, 16.866666666666685, 96.33333333333337, 34.600000000000136, 2.933333333333281, 19.466666666666587, 42.200000000000045]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787873,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999902,0.0,0.8728783206379529,0.1769065461881349,0.24407656747958761,0.5470588235294118,0.1871207855770745,,0.7363067292644757,0.36815336463223786,0.7363067292644757,364,1.0278903928592276,0.5826491200958839,347,0,0,0.7363067292644757,0.7363067292644757,169,0,0,0.4056082086824324,0.5583794533354428,350,92.63008870412105,0.8570523322467267,307.5,277.7122116966957,0.6912576476048449,165,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,124.25
bior3.7,1,antisymmetric,3.389407543583927e-28,336.17703747160397,584715.4069688364,0.6162790697674418,27.68534826826307,71,smoothed,7.587045233072195e-15,,3.294550035590014,22351.054942074683,0.793019990471398,1.7208017008184546e-05,1.0,20,61.5133333333333,1.9999999999998863,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.73333333333322, 11.333333333333263, 10.466666666666693, 41.266666666666765, 10.066666666666606, 52.73333333333334, 1.9999999999998863, 41.13333333333327, 52.8666666666666, 66.39999999999996, 10.533333333333307, 5.733333333333292, 134.93333333333328, 16.866666666666678, 96.33333333333336, 34.600000000000136, 2.9333333333332767, 19.46666666666658, 42.20000000000001]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.02,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.02,128.60000000000036,78.46787878787875,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.885551973985412,0.3939183186651053,0.9998984401057966,0.3077975376196992,0.9841496505390759,,0.7363067292644757,0.36815336463223786,0.7363067292644757,299,1.7450184390402081,0.989145793288015,4,0,0,0.7363067292644757,0.7363067292644757,432,0,0,0.7142631841830178,0.9832884980737822,6,215.10210753655267,0.6680523031843323,185.25,9.471357078696998,0.6910863367773513,166,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,125.0
bior3.5,1,antireflect,1.542257790697625e-28,339.5967056610726,508163.06151954917,0.6097560975609756,26.305012191776576,71,smoothed,5.4072552382447745e-15,,3.0246540050273736,18670.929693689286,0.7865336269215784,1.7208017008184546e-05,1.0,20,61.51333333333331,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.333333333333258, 10.466666666666697, 41.266666666666765, 10.066666666666606, 52.73333333333335, 1.9999999999998863, 41.13333333333327, 52.866666666666596, 66.39999999999998, 10.533333333333305, 5.733333333333299, 134.93333333333328, 16.866666666666674, 96.33333333333337, 34.600000000000136, 2.933333333333281, 19.46666666666658, 42.20000000000001]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444444,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.019999999999996,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787873,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.9188553911175539,0.27928883409105515,0.8023694410398037,0.27403156384505034,0.7439653405867639,,0.7363067292644757,0.36815336463223786,0.7363067292644757,322,1.4993411340086873,0.8498861342829642,35,0,0,0.7363067292644757,0.7363067292644757,419,0,0,0.6037021141360454,0.8310848973292395,32,198.55981466550577,0.6935805329236022,202.0,61.242937532537354,0.6909260689309369,167,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,125.75
bior3.5,1,reflect,1.5424145776705623e-28,339.59626417679726,508163.06151954917,0.6097560975609756,26.305012191776576,71,smoothed,5.4271923418560005e-15,,3.0246540050273736,18621.748412705747,0.7886109147493012,1.7208017008184546e-05,1.0,20,61.51333333333331,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.333333333333258, 10.466666666666697, 41.266666666666765, 10.066666666666606, 52.73333333333335, 1.9999999999998863, 41.13333333333327, 52.866666666666596, 66.39999999999998, 10.533333333333305, 5.733333333333299, 134.93333333333328, 16.866666666666674, 96.33333333333337, 34.600000000000136, 2.933333333333281, 19.46666666666658, 42.20000000000001]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444444,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.019999999999996,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787873,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.9188510915966169,0.27928883409105515,0.8023694410398037,0.27403156384505034,0.7407555117797731,,0.7363067292644757,0.36815336463223786,0.7363067292644757,321,1.498054622773329,0.8491568885924875,36,0,0,0.7363067292644757,0.7363067292644757,421,0,0,0.6030592884704599,0.8301999530996699,33,198.5251873188891,0.6936339701868995,202.75,62.92140649456582,0.6903740838588819,168,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,126.5
bior3.7,1,symmetric,3.3901922379702823e-28,336.1760321366153,584754.7664965088,0.6162790697674418,27.68534826826307,71,smoothed,7.577663066666912e-15,,3.2941877377085858,22379.27654033596,0.7919772439196993,1.7208017008184546e-05,1.0,20,61.5133333333333,1.9999999999998863,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.73333333333322, 11.333333333333263, 10.466666666666693, 41.266666666666765, 10.066666666666606, 52.73333333333334, 1.9999999999998863, 41.13333333333327, 52.8666666666666, 66.39999999999996, 10.533333333333307, 5.733333333333292, 134.93333333333328, 16.866666666666678, 96.33333333333336, 34.600000000000136, 2.9333333333332767, 19.46666666666658, 42.20000000000001]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.02,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.02,128.60000000000036,78.46787878787875,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8855421832429683,0.39376444452577897,1.0,0.3077975376196992,0.9859915403245147,,0.7363067292644757,0.36815336463223786,0.7363067292644757,304,1.745723163386356,0.9895452590511408,3,0,0,0.7363067292644757,0.7363067292644757,430,0,0,0.7146191411425922,0.9837785252681127,5,215.8000617855951,0.6669752132938347,185.5,7.4218609536606825,0.6903548905975346,169,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,127.25
rbio1.3,1,periodization,4.189429825266597e-28,335.25672618662304,291501.24843042,0.6527777777777778,30.052886728565714,71,smoothed,7.661807892719246e-15,,2.6621347297847118,10765.899467592591,0.5583208127508966,1.7208017008184542e-05,1.0,20,61.51333333333332,1.9999999999998792,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.73333333333325, 11.333333333333261, 10.4666666666667, 41.26666666666677, 10.06666666666661, 52.73333333333336, 1.9999999999998792, 41.13333333333327, 52.866666666666625, 66.39999999999999, 10.533333333333305, 5.733333333333292, 134.9333333333333, 16.866666666666674, 96.33333333333339, 34.60000000000014, 2.93333333333328, 19.466666666666587, 42.20000000000005]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444447,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.01999999999998,285.26666666666654,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.01999999999998,128.5999999999999,78.46787878787873,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999902,0.0,0.8765892592081341,0.12532066500536762,0.2433141851342854,0.49673202614379103,0.2280415331456404,,0.7363067292644757,0.36815336463223786,0.7363067292644757,132,1.0001804043104796,0.5669419974707908,380,0,0,0.7363067292644757,0.7363067292644757,129,0,0,0.39399953372744373,0.5423984020732616,384,145.21793966311463,0.7758982412606256,256.25,194.51997192966633,0.690225355198214,170,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,128.75
rbio3.7,1,symmetric,3.0030601375726927e-28,336.70263509642314,510592.08159238327,0.6511627906976745,37.10177042552347,71,smoothed,6.66759292535446e-15,,3.5136813087281684,20851.067588865513,0.6941432948435018,1.7208017008184552e-05,0.9999999999999999,20,61.51333333333331,1.9999999999998792,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.73333333333322, 11.33333333333325, 10.466666666666697, 41.266666666666765, 10.06666666666661, 52.73333333333334, 1.9999999999998792, 41.133333333333276, 52.8666666666666, 66.39999999999996, 10.533333333333308, 5.733333333333292, 134.93333333333328, 16.86666666666667, 96.33333333333337, 34.60000000000013, 2.933333333333276, 19.466666666666583, 42.20000000000008]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444442,640.8666666666666,-640.8666666666666,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999902,0.0,0.8906706568438608,0.48698713794902626,0.8086370726960536,0.4883720930232562,0.8862525945826776,,0.7363067292644757,0.36815336463223786,0.7363067292644757,201,1.7320643744712299,0.9818029147328555,9,0,0,0.7363067292644757,0.7363067292644757,486,0,0,0.7121839110189749,0.9804260722455556,7,225.96072667611955,0.6512951748825315,175.75,15.32561227748735,0.6900380195400312,171,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,129.5
rbio3.7,1,zero,3.0053933881374307e-28,336.6992621223567,331687.53088556643,0.6046511627906976,26.374966612632626,71,smoothed,6.705121590975592e-15,,2.8790067037925784,11095.366899488916,0.6815932030196454,1.7208017008184552e-05,0.9999999999999999,20,61.51333333333331,1.9999999999998792,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.73333333333322, 11.33333333333325, 10.466666666666697, 41.266666666666765, 10.06666666666661, 52.73333333333334, 1.9999999999998792, 41.133333333333276, 52.8666666666666, 66.39999999999996, 10.533333333333308, 5.733333333333292, 134.93333333333328, 16.86666666666667, 96.33333333333337, 34.60000000000013, 2.933333333333276, 19.466666666666583, 42.20000000000008]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444442,640.8666666666666,-640.8666666666666,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999902,0.0,0.8906378081708063,0.21742992110392578,0.3470073653100243,0.2476060191518468,0.24954430885048837,,0.7363067292644757,0.36815336463223786,0.7363067292644757,246,1.0154614593103928,0.575603906670146,359,0,0,0.7363067292644757,0.7363067292644757,116,0,0,0.39044508451741833,0.5375051790952313,391,124.6301194200931,0.8076695687961526,278.0,221.86735299688385,0.6893286115585702,172,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,130.25
