wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
coif8,1,periodic,2.5734481790542435e-26,315.05656269657993,7292621.804725642,0.6095238095238096,304.9957872185087,163,raw,1.1582282508678446e-13,-1.7814194563925505e-10,6.369656164561242,60414.03008864054,0.8338823998129047,7.772472971104552e-06,1.0,369.00000000000017,,,,[],[],13,544.3076923076925,140.00000000000006,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 612.0000000000005, 892.0000000000001, 581.9999999999999, 692.0000000000002, 755.0, 756.0000000000002, 243.00000000000023, 293.0000000000001, 742.0000000000003, 419.0000000000001, 664.0, 285.9999999999999]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.00000001,908.0000000000002,-908.0000000000002,0.0,,,,DWT,mdp.39015067403959,7.450580596923828e-09,,0.0,35.5,12.0,0.0,35.5,,2.2737367544323206e-13,114.82769230769247,3660.999999999998,114.82769230769242,,0.0,114.82769230769247,,,132.00000000000006,0.0,40,1.1368683772161603e-13,2.2737367544323206e-13,,1.7053025658242404e-13,1.034252899155488e-13,1.187536783968326e-26,0.9449250139731235,0.9240071597412901,0.000994803613606016,0.32390396856878456,0.00012965089633900793,0.619071750711749,5.201209734567411e-09,5.201209734567411e-09,4.4763847248980984e-09,,2.5647849253820834e-13,0.9999999947988387,4.829974287364139e-14,,,,,,7.355854720687939e-14,1.0,2.0240904796110705e-13,2.0240904796110705e-13,0.7857215270768555,0.27290890857623545,248,1.1590694378474022,0.7067112543560241,140,0,0.2380974327627432,0.2935732799460592,251,0,0.31342294239903523,0.6622603487624089,148,61.01024504130433,0.9335400380813679,196.75,182.5155929039339,0.8596077096724922,11,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,9.0
db29,1,symmetric,2.0040280511884048e-26,316.142679008095,7691525.59438903,0.6136363636363636,303.14345116298585,163,raw,1.0248380194920222e-13,-1.6825829618483208e-10,6.393269805787564,63334.963778856865,0.8480592568602032,7.772472971104554e-06,0.9999999999999998,369.0000000000001,,,,[],[],13,544.3076923076923,140.00000000000003,891.9999999999997,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000003, 612.0, 891.9999999999997, 582.0, 691.9999999999998, 755.0000000000001, 756.0000000000001, 243.00000000000006, 292.9999999999999, 742.0000000000001, 418.9999999999998, 664.0000000000002, 285.99999999999994]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,907.9999999999995,-907.9999999999995,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,4.547473508864641e-13,114.82769230769225,3661.0,114.82769230769229,,0.0,114.82769230769225,,,132.00000000000003,0.0,40,3.410605131648481e-13,4.547473508864641e-13,,1.1368683772161603e-13,9.037451106434967e-14,9.163998319883747e-27,0.9488857627275011,0.9325335942789814,0.0012795205198188686,0.3471926724604235,0.00026151260874967506,0.619071750711723,5.201069715730251e-09,5.201069715730251e-09,4.476305964302139e-09,,1.709856616921389e-13,0.9999999947989249,1.448992286209242e-13,,,,,,0.0,1.0,4.048180959222141e-13,4.048180959222141e-13,0.7857215270768328,0.27290890857622757,253,1.175219689063597,0.7165584334140441,104,0,0.2380974327627472,0.2935732799460641,248,0,0.3185932946565094,0.673185264670128,106,84.03322755513639,0.9084605364323133,177.75,147.96087289852693,0.8574165427259606,12,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,10.25
db36,1,periodic,2.4691597994565348e-26,315.2362249946487,7803720.936548214,0.6111111111111112,292.5776390365659,163,raw,1.0880458088694537e-13,-1.5848111711847072e-10,6.521802063611576,66182.6416659515,0.8322322085515526,7.772472971104555e-06,1.0,369.0000000000001,,,,[],[],13,544.3076923076922,139.99999999999977,891.9999999999994,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.99999999999977, 611.9999999999998, 891.9999999999994, 581.9999999999998, 692.0000000000001, 754.9999999999998, 755.9999999999999, 242.9999999999999, 293.0, 742.0000000000001, 419.0000000000001, 664.0000000000002, 286.0]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,907.9999999999994,-907.9999999999994,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,5.684341886080801e-13,114.82769230769213,3661.000000000002,114.82769230769227,,0.0,114.82769230769213,,,131.99999999999977,0.0,40,5.684341886080801e-13,5.684341886080801e-13,,1.1368683772161603e-13,9.655870365723807e-14,1.137878487769648e-26,0.9455801898651895,0.9789441360422941,0.0013595997558121168,0.33289259112345226,0.00039006728420979417,0.6190717507114899,5.200999706311671e-09,5.200999706311671e-09,4.47629721312481e-09,,1.709856616921389e-13,0.999999994799011,2.41498714368207e-13,,,,,,0.0,1.0,5.060226199027677e-13,5.060226199027677e-13,0.7857215270768502,0.2729089085762336,249,1.1908130451812604,0.7260660607413595,64,0,0.23809743276274742,0.29357327994606436,247,0,0.3227380834387221,0.6819431725738833,81,101.56566020724394,0.8893620259180349,160.25,111.00218631429398,0.8573988778827648,13,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,11.0
db12,1,reflect,1.438634501685412e-26,317.5822122559574,6565064.314382525,0.6129032258064516,298.93510614394296,163,raw,7.728786935599116e-14,-1.7312673517011567e-10,6.196422717117014,61420.56941911551,0.8229636101897193,7.772472971104548e-06,0.9999999999999998,369.0000000000001,,,,[],[],13,544.3076923076924,140.00000000000006,892.0000000000002,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 612.0, 892.0000000000002, 582.0, 692.0000000000002, 755.0000000000002, 756.0000000000005, 242.9999999999999, 293.0000000000002, 741.9999999999997, 419.0000000000002, 664.0, 286.00000000000006]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000003,-908.0000000000003,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769236,3660.999999999999,114.82769230769237,,0.0,114.82769230769236,,,132.00000000000006,0.0,40,2.2737367544323206e-13,3.410605131648481e-13,,1.1368683772161603e-13,6.572303990097336e-14,6.471801887419629e-27,0.9541353197573583,0.8614558727451395,0.00047551068355568976,0.3430410359432383,0.0001750897915010843,0.619071750711749,5.201139725148831e-09,5.201139725148831e-09,4.4763584713661116e-09,,1.709856616921389e-13,0.9999999947988818,9.659948574728278e-14,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270768122,0.2729089085762204,262,1.140733333862678,0.6955313106667893,193,0,0.23809743276274026,0.29357327994605553,252,0,0.3084689755601227,0.651792653636509,197,36.0647565729573,0.9607137727963428,226.0,221.69831039610085,0.85726320448096,14,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,11.75
coif10,1,reflect,2.4037743615798602e-26,315.352779983204,7926052.959958678,0.5990990990990991,305.3308092857455,163,raw,1.0544802931310928e-13,-1.7228829474191873e-10,6.447758823863502,62685.14426075465,0.83905755426621,7.772472971104548e-06,1.0,368.99999999999994,,,,[],[],13,544.3076923076925,140.00000000000003,892.0000000000003,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000003, 612.0000000000005, 892.0000000000003, 582.0, 692.0000000000001, 755.0000000000003, 756.0, 242.99999999999991, 293.00000000000017, 742.0000000000001, 418.99999999999994, 664.0000000000002, 286.00000000000006]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000003,-908.0000000000003,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769247,3660.999999999998,114.82769230769243,,0.0,114.82769230769247,,,132.00000000000003,0.0,40,3.410605131648481e-13,3.410605131648481e-13,,5.684341886080802e-14,9.327468414239382e-14,1.1067443436427074e-26,0.9460052318435141,0.9522085373000384,0.001446914030929875,0.26487058260164176,0.00023217736067408903,0.619071750711723,5.201209734567411e-09,5.201209734567411e-09,4.476393476075427e-09,,8.549283084606944e-14,0.9999999947988387,1.448992286209242e-13,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270768169,0.272908908576222,261,1.1504719687565468,0.7014691800099265,163,0,0.23809743276274653,0.2935732799460633,249,0,0.3092519204481275,0.6534470103680964,190,46.89971570631674,0.9489109850693718,215.75,207.83961572309167,0.8569445992884985,15,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,12.0
db12,1,antireflect,1.4580937159658576e-26,317.5238625878117,6444668.506752188,0.6182795698924731,298.27294823119087,163,raw,7.818149672305144e-14,-1.721521813990997e-10,6.173519605884606,111440.47281590661,0.9016104428287129,7.772472971104554e-06,0.9999999999999998,369.0000000000001,,,,[],[],13,544.3076923076924,140.00000000000006,892.0000000000002,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 612.0, 892.0000000000002, 582.0, 692.0000000000002, 755.0000000000002, 756.0000000000005, 242.9999999999999, 293.0000000000002, 741.9999999999997, 419.0000000000002, 664.0, 286.0]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000003,-908.0000000000003,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769236,3660.999999999999,114.82769230769236,,0.0,114.82769230769236,,,132.00000000000006,0.0,40,2.2737367544323206e-13,3.410605131648481e-13,,1.1368683772161603e-13,6.659735678479556e-14,6.564459519100115e-27,0.9539225355711931,0.8531859970084442,0.0003895783791811609,0.37348637040259686,0.0024331725883168292,0.619071750711749,5.201139725148831e-09,5.201139725148831e-09,4.4763497201887834e-09,,1.709856616921389e-13,0.9999999947988818,9.659948574728278e-14,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270768095,0.27290890857621947,265,1.1495091262329142,0.7008821128115303,166,0,0.23809743276273948,0.2935732799460546,254,0,0.31191680770711416,0.659077897347972,169,53.319789947073126,0.9419174401448005,213.5,203.54318896643488,0.8546733170222913,16,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,13.25
coif10,1,symmetric,2.36949424155617e-26,315.4151603944605,7884590.107450932,0.5945945945945946,288.63898927554567,163,raw,1.0254918931752365e-13,-1.7274881525253324e-10,6.404965179343203,64011.71637699361,0.8523281282265396,7.772472971104548e-06,1.0,368.99999999999994,,,,[],[],13,544.3076923076924,139.99999999999986,892.0000000000005,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.99999999999986, 612.0000000000002, 892.0000000000005, 581.9999999999999, 692.0000000000001, 755.0000000000003, 756.0, 242.99999999999991, 293.00000000000017, 742.0000000000002, 419.0, 664.0000000000002, 286.0000000000001]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000005,-908.0000000000005,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,4.547473508864641e-13,114.82769230769236,3660.999999999999,114.8276923076924,,0.0,114.82769230769236,,,131.99999999999986,0.0,40,4.547473508864641e-13,4.547473508864641e-13,,5.684341886080802e-14,9.043848547048295e-14,1.0904214094823608e-26,0.9462327149717594,0.9367565701453568,0.0014173199899739672,0.2393623294059632,0.0002920637153248024,0.6190717507115676,5.201139725148831e-09,5.201139725148831e-09,4.4763759737207695e-09,,8.549283084606944e-14,0.9999999947988818,1.9319897149456557e-13,,,,,,0.0,1.0,4.048180959222141e-13,4.048180959222141e-13,0.785721527076809,0.2729089085762193,267,1.1326883312992635,0.6906260878499,229,0,0.2380974327627448,0.29357327994606114,250,0,0.30343728546120985,0.641160729839661,261,16.72074559741082,0.9817856801771124,251.75,250.88518245160486,0.8537741037051139,17,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,13.5
coif6,1,reflect,1.696211622188693e-26,316.86691662437886,6770107.5122896,0.6060606060606061,302.79773082664843,163,raw,8.827294723400012e-14,-1.6958479065465404e-10,6.297952327568704,60747.18852896935,0.8220394800161025,7.772472971104552e-06,0.9999999999999998,369.0000000000003,,,,[],[],13,544.3076923076924,140.0,892.0000000000003,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0000000000003, 892.0000000000003, 582.0000000000002, 692.0000000000001, 754.9999999999999, 755.9999999999997, 243.00000000000026, 293.0, 742.0000000000002, 419.0000000000001, 664.0000000000001, 286.00000000000017]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769236,3660.999999999999,114.8276923076924,,0.0,114.82769230769236,,,132.0,0.0,40,3.410605131648481e-13,1.1368683772161603e-13,,2.8421709430404007e-13,7.647074013137271e-14,7.698289535736251e-27,0.9515268456448256,0.8981162746228755,0.0006218599197897077,0.3042924284495092,0.00014469089625169715,0.6190717507116972,5.201139725148831e-09,5.201139725148831e-09,4.4763759737207695e-09,,4.274641542303472e-13,0.9999999947988818,1.448992286209242e-13,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.7857215270768733,0.2729089085762416,245,1.1420600223965554,0.6963402231333775,188,0,0.2380974327627281,0.29357327994604054,281,0,0.3078145856476184,0.6504099326130748,210,40.76763422127902,0.9555908123951209,231.0,225.71573484552323,0.8519784127335082,18,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,14.25
db12,1,antisymmetric,1.494263230452114e-26,317.4174458720474,6544460.615980131,0.6182795698924731,287.8409682392297,163,raw,8.077519566647018e-14,-1.7201917668074962e-10,6.154965542358735,117681.99244820053,0.9219018244282987,7.772472971104548e-06,0.9999999999999998,369.0000000000001,,,,[],[],13,544.3076923076924,140.00000000000003,892.0000000000002,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000003, 611.9999999999999, 892.0000000000002, 582.0, 692.0000000000002, 755.0000000000002, 756.0000000000005, 242.9999999999999, 293.0000000000002, 741.9999999999997, 419.0000000000002, 663.9999999999999, 286.0000000000003]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000003,-908.0000000000003,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769236,3660.999999999999,114.82769230769237,,0.0,114.82769230769236,,,132.00000000000003,0.0,40,2.2737367544323206e-13,3.410605131648481e-13,,1.1368683772161603e-13,6.913500822808426e-14,6.736685463222498e-27,0.9535344649106756,0.8464864792786175,0.00046080482861602463,0.37348637040259686,0.002714937788778507,0.619071750711723,5.201139725148831e-09,5.201139725148831e-09,4.4763584713661116e-09,,1.709856616921389e-13,0.9999999947988818,9.659948574728278e-14,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270768043,0.2729089085762177,274,1.1460748442765931,0.6987881522342664,178,0,0.23809743276273793,0.29357327994605265,256,0,0.31095472245847916,0.6570450183652681,179,50.480194135918296,0.9450106817691521,221.75,213.21444787559554,0.8517264737821796,19,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,15.5
coif13,1,periodic,4.268173064616655e-26,312.85929676288754,8412153.508173594,0.6041666666666666,309.4711400703084,163,raw,1.4533432398921326e-13,-1.8305856830380748e-10,6.572190965313015,61745.52845692878,0.8350696645233265,7.772472971104547e-06,0.9999999999999998,369.00000000000017,,,,[],[],13,544.3076923076925,139.99999999999994,892.0000000000002,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.99999999999994, 611.9999999999999, 892.0000000000002, 582.0000000000002, 692.0000000000005, 755.0, 756.0000000000002, 243.00000000000034, 293.0000000000006, 741.9999999999999, 419.0, 664.0000000000001, 286.00000000000017]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000002,-908.0000000000002,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,2.2737367544323206e-13,114.82769230769247,3660.999999999998,114.82769230769244,,0.0,114.82769230769247,,,131.99999999999994,0.0,40,2.2737367544323206e-13,2.2737367544323206e-13,,1.7053025658242404e-13,1.3229907188372477e-13,1.994502532857743e-26,0.9369122272967416,0.9971386054028506,0.0017938674763030345,0.2935673674467803,0.00018975964016382718,0.6190717507116453,5.201209734567411e-09,5.201209734567411e-09,4.476402227252756e-09,,2.5647849253820834e-13,0.9999999947988387,9.659948574728278e-14,,,,,,0.0,1.0,2.0240904796110705e-13,2.0240904796110705e-13,0.785721527076817,0.2729089085762221,259,1.1791164236524392,0.7189343619816091,98,0,0.23809743276273304,0.29357327994604665,263,0,0.3185145467518531,0.6730188709326345,107,91.59830784463215,0.9002197082302482,181.75,146.9877006393305,0.8511174793874552,20,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,15.75
db12,1,zero,1.4444885271513956e-26,317.5645760023172,6196033.549772327,0.6505376344086021,242.44690661326246,163,raw,7.724427777711019e-14,-1.7205648017437702e-10,5.985800545150827,73517.08405596024,0.8794282714449266,7.772472971104552e-06,0.9999999999999998,369.0000000000001,,,,[],[],13,544.3076923076924,140.00000000000006,892.0000000000002,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 611.9999999999999, 892.0000000000002, 582.0, 692.0000000000002, 755.0000000000002, 756.0000000000005, 242.9999999999999, 293.0000000000002, 741.9999999999997, 419.0000000000002, 664.0, 285.99999999999994]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000003,-908.0000000000003,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769236,3660.999999999999,114.82769230769236,,0.0,114.82769230769236,,,132.00000000000006,0.0,40,2.2737367544323206e-13,3.410605131648481e-13,,1.1368683772161603e-13,6.568039029688449e-14,6.499676606699553e-27,0.9540710054947911,0.7854042319056815,0.000212115598525685,0.5561583771587483,0.0007211710461210452,0.619071750711749,5.201139725148831e-09,5.201139725148831e-09,4.4763497201887834e-09,,1.709856616921389e-13,0.9999999947988818,9.659948574728278e-14,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270768095,0.27290890857621947,266,1.1880025963309455,0.7243524655351928,74,0,0.23809743276273948,0.2935732799460546,253,0,0.3280809858862762,0.6932326857513066,49,114.89270356873553,0.8748445494893948,160.5,96.07614354496873,0.8500039740911026,21,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,17.0
db12,1,symmetric,1.4323158710237154e-26,317.60132892816773,6540678.564711644,0.6182795698924731,292.6823033016067,163,raw,7.68519535671813e-14,-1.7240020522280097e-10,6.158524560739878,60420.16992097261,0.8440798827006936,7.772472971104552e-06,1.0,369.0000000000001,,,,[],[],13,544.3076923076924,140.0,892.0000000000002,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 611.9999999999999, 892.0000000000002, 582.0, 692.0000000000002, 755.0000000000002, 756.0000000000005, 242.9999999999999, 293.0000000000002, 741.9999999999997, 419.0000000000002, 664.0000000000001, 286.0000000000002]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000003,-908.0000000000003,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769236,3660.999999999999,114.82769230769239,,0.0,114.82769230769236,,,132.0,0.0,40,2.2737367544323206e-13,3.410605131648481e-13,,1.1368683772161603e-13,6.529654386008453e-14,6.4417148888317764e-27,0.9542050326737763,0.8477715727953021,0.00045810539591018223,0.37348637040259686,0.0001299280709999503,0.6190717507116972,5.201139725148831e-09,5.201139725148831e-09,4.4763672225434405e-09,,1.709856616921389e-13,0.9999999947988818,9.659948574728278e-14,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270767992,0.2729089085762159,278,1.1460843780893302,0.6987939652188367,177,0,0.23809743276273637,0.29357327994605076,258,0,0.31086442990552154,0.656854230871683,180,52.32829062753722,0.9429975047630313,223.25,214.151513592432,0.8499028918150668,22,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,17.75
db13,1,antisymmetric,1.1683891461790236e-26,318.4858418312653,6535150.997498364,0.6063829787234043,285.3249274149863,163,raw,7.271075357348754e-14,-1.6751067200004937e-10,6.182174777149973,119514.2792956103,0.9211718715109983,7.772472971104554e-06,0.9999999999999999,369.00000000000006,,,,[],[],13,544.3076923076923,140.00000000000009,891.9999999999995,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000009, 612.0000000000001, 891.9999999999995, 582.0, 692.0000000000001, 755.0, 756.0, 243.00000000000006, 292.9999999999999, 741.9999999999999, 419.0000000000002, 664.0000000000002, 286.0]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,907.9999999999997,-907.9999999999997,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769225,3661.0,114.82769230769232,,0.0,114.82769230769225,,,132.00000000000009,0.0,40,4.547473508864641e-13,3.410605131648481e-13,,5.684341886080802e-14,6.124483147164042e-14,5.184992756640107e-27,0.9574305927192633,0.8563112139328206,0.0004541601041465297,0.30611797074784614,0.0027976539702982252,0.6190717507117749,5.201069715730251e-09,5.201069715730251e-09,4.4763234666567966e-09,,8.549283084606944e-14,0.9999999947989249,1.9319897149456557e-13,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270767945,0.2729089085762143,282,1.1264072925373176,0.6867963942723027,258,0,0.23809743276273165,0.29357327994604493,265,0,0.30330165592491953,0.640874145637118,264,10.307764064044152,0.9887714988409105,267.25,266.95975329819225,0.848824747241806,23,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,18.5
