wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior2.6,1,antisymmetric,1.1055826716455673e-27,329.60706618884154,1697095.5628719912,0.602803738317757,123.44397949843983,201,smoothed,1.9380848501516172e-14,,6.020660340972479,47649.003537124954,0.9424438329177423,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573305,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.83097285847993, 110.2464592877198, 488.0774321461997, 305.9131259543865, 9.917846904093324, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.7440988128664, 501.2464592877199, 461.410765479533, 166.57979262105317, 4.748819762573305, 474.5118023742674, 88.49763952514662, 490.5165233239743, 420.24173833801285, 876.7884843111178, 153.84041475789377, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595429,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039928,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600235,0.0,1.534953074682526e-14,1.4297892099325952e-27,0.985754302608091,0.7917712085817677,0.0019041070171118583,0.2910219761317748,0.005328314480658294,,4.4953010215615305e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707744064920864e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.1999999895996334,0.8735612209872357,554,1.1068303556092722,0.6433260167038221,411,0,0,0.6249999981209305,0.9999999965163999,539,0,0,0.2965399869742028,0.5923822518387258,423,75.17701333076045,0.9204476049409942,481.75,472.9531155277124,0.7053296225763173,320,bior,471.6592592592593,487.0,232.3964434105975,135,0.6073323293172691,0.9073604935689217,0.3026592214072351,4,241.0
db25,1,periodization,4.980600877249274e-27,323.0701610131337,1426845.1897823783,0.6039603960396039,108.99296057360468,201,smoothed,4.740486610220373e-14,,5.910713192428564,41725.54118295366,0.9657789034372178,3.521571384532826e-05,1.0,22,356.9232557061676,4.748819762573362,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.830972858479896, 110.24645928771983, 488.0774321461998, 305.91312595438626, 9.91784690409338, 644.349393133343, 576.9131259543865, 629.2464592877195, 232.74409881286658, 501.24645928771986, 461.41076547953304, 166.5797926210531, 4.748819762573362, 474.5118023742672, 88.49763952514665, 490.5165233239742, 420.24173833801285, 876.7884843111176, 153.8404147578938, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796542,-516.6221696796542,DWT,mdp.39015067403850,0.0,1.1368683772161603e-13,442.0444969870124,0.5909090909090909,47.5,0.5,38.5,5.743410960499091,126.35504113097977,11.802127862039956,442.0444969870124,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707599667,0.0,6.937102020096826e-14,9.959266076731227e-27,0.961542081668236,0.7505405402269103,0.0009472866927558246,0.29798422436459215,0.003756549921824898,,4.4931815962802663e-10,0.0,3.7272034977839277e-10,2.67097627336332e-11,0.9999999893264686,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919970745,0.9999999919970745,1.0,1.0,2.1999999895998097,0.8735612209873057,257,1.0733654721753623,0.6238751315253576,542,0,0,0.6249999981209755,0.9999999965164719,219,0,0,0.2878243832677698,0.5749715511692075,528,172.26820174754636,0.817705606616353,386.5,327.97051058979645,0.704355448810822,321,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,241.0
coif8,1,antisymmetric,4.8480329983609396e-27,323.18732274837544,1494200.8515353478,0.6209677419354839,119.6907754491826,201,smoothed,4.647691849953194e-14,,6.280082883136881,37761.942172407216,0.9180293089669793,3.521571384532825e-05,1.0,22,356.92325570616777,4.7488197625731345,876.7884843111179,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.83097285847991, 110.24645928771974, 488.07743214619995, 305.9131259543866, 9.917846904093324, 644.3493931333433, 576.9131259543866, 629.24645928772, 232.74409881286664, 501.24645928771986, 461.4107654795331, 166.57979262105317, 4.7488197625731345, 474.5118023742674, 88.49763952514661, 490.5165233239743, 420.24173833801314, 876.7884843111179, 153.84041475789383, 43.25118023742662, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.2205954315,516.6221696796549,-516.6221696796549,DWT,mdp.39015067403850,1.7053025658242404e-13,2.2737367544323206e-13,442.0444969870117,0.5909090909090909,47.5,0.5,38.5,5.74341096049892,126.35504113097613,11.802127862039937,442.0444969870117,0.9545454545454546,83.5,31867716.11273792,0.0,0.0,2.584513570760194,0.0,6.758222915944032e-14,9.667464955739474e-27,0.9619760402071958,0.88905581251565,0.0011857591336590656,0.4003562240253314,0.0027048264402336,,4.5016592974053234e-10,9.74468822279957e-15,3.726919894910431e-10,2.6708374898893468e-11,0.9999999893261245,1.165141325983983e-13,0.0,0.9999999957660771,1.0,1.0,1.0,1.0,0.9999999919965158,0.9999999919965158,1.0,1.0,2.1999999895996387,0.8735612209872378,535,1.1835308301352183,0.6879068420362715,139,0,0,0.6249999981209329,0.9999999965164037,524,0,0,0.3221826660460197,0.6436072759130074,150,222.3705616008258,0.7646872364012425,337.0,226.777076387502,0.7040367398937429,322,coif,482.8611111111111,525.0,240.53464955784978,144,0.6217564006024096,0.9391350191949009,0.283030013819843,5,242.75
db5,1,periodic,7.83005280989222e-28,331.1053315087876,1453498.7192750964,0.6190476190476191,122.04351304515998,201,smoothed,1.619931386378437e-14,,6.050606951189092,41840.37785365322,0.9535231045797541,3.5215713845328254e-05,0.9999999999999999,22,356.9232557061677,4.748819762573362,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.830972858479875, 110.2464592877198, 488.0774321461998, 305.91312595438643, 9.917846904093437, 644.3493931333433, 576.9131259543865, 629.2464592877197, 232.7440988128664, 501.24645928771986, 461.410765479533, 166.57979262105314, 4.748819762573362, 474.5118023742673, 88.49763952514661, 490.5165233239742, 420.24173833801296, 876.7884843111177, 153.84041475789377, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039933,442.04449698701217,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707599667,0.0,9.216532890158108e-15,7.197496061504226e-28,0.9913037682922293,0.8030013202358247,0.0010416534033098161,0.38879846417094444,0.0037870213249111156,,4.4931815962802663e-10,6.496458815199713e-15,3.727014429201597e-10,2.670812256530443e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895996156,0.8735612209872287,570,1.1538379419932498,0.670648363936175,238,0,0,0.6249999981209369,0.99999999651641,499,0,0,0.31256174677531834,0.6243880742111051,239,173.33685893850352,0.8165747524460281,386.5,329.37601577785273,0.7037900217256595,323,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,242.5
rbio2.4,1,antireflect,9.793649268102054e-28,330.1335329512135,2394694.6097064237,0.6333333333333333,144.43568062997525,201,smoothed,1.8532439264787692e-14,,5.357277280493534,60169.094567975815,0.930400859403226,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573305,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.83097285847988, 110.2464592877198, 488.0774321461997, 305.91312595438654, 9.917846904093352, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.74409881286647, 501.24645928771986, 461.41076547953304, 166.57979262105317, 4.748819762573305, 474.5118023742673, 88.49763952514661, 490.5165233239742, 420.24173833801296, 876.7884843111178, 153.84041475789383, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595429,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.80212786203992,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600235,0.0,1.3714064651714022e-14,1.1519656546275212e-27,0.987704297173625,0.5429996185853894,0.004373953547319058,0.4747881974875837,0.008650465307159556,,4.4953010215615305e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707239397742782e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.1999999895996707,0.8735612209872505,478,1.0596848294884307,0.6159234943831984,574,0,0,0.624999998120942,0.9999999965164182,465,0,0,0.2883595045858701,0.576040534730776,525,49.56140971898735,0.9475540637894314,510.5,507.00233427037955,0.7036712117888956,324,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,243.75
db17,1,periodic,1.9088393072165824e-27,327.2352847255055,1529722.132931777,0.6111111111111112,96.52598920835686,201,smoothed,2.8457059815267695e-14,,6.105708093534598,39771.0192221583,0.9592297744062807,3.521571384532826e-05,1.0,22,356.92325570616765,4.748819762573419,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.830972858479896, 110.2464592877198, 488.0774321461998, 305.9131259543864, 9.917846904093295, 644.3493931333433, 576.9131259543863, 629.2464592877199, 232.74409881286635, 501.2464592877198, 461.410765479533, 166.57979262105314, 4.748819762573419, 474.5118023742673, 88.49763952514658, 490.5165233239742, 420.24173833801296, 876.7884843111178, 153.8404147578938, 43.251180237426624, 577.9763952514653]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,1.1368683772161603e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499034,126.35504113097886,11.802127862039914,442.04449698701217,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.58451357075991,0.0,3.2845610743483974e-14,3.1978735201682595e-27,0.9769693967133644,0.8236644930066394,0.0013115220830260345,0.3410263901061448,0.0032379261569120722,,4.491062170999002e-10,3.2482294075998564e-15,3.7271089634927624e-10,2.6706734730564698e-11,0.9999999893263826,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895996254,0.8735612209872325,563,1.136375372078084,0.6604985469493146,295,0,0,0.6249999981209329,0.9999999965164037,521,0,0,0.3066013897237314,0.6124813840948442,298,142.77809122317518,0.8489120727797088,419.25,383.1006658313889,0.7026306395644576,325,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,244.0
db4,1,constant,6.423447096304108e-28,331.9652969044045,1487605.145375039,0.6201923076923077,124.20671240185767,201,smoothed,1.49443752011235e-14,,6.022073324238765,42930.30281081021,0.9625327575163426,3.521571384532825e-05,1.0,22,356.9232557061677,4.748819762573305,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.83097285847987, 110.24645928771983, 488.0774321461997, 305.9131259543865, 9.917846904093352, 644.3493931333433, 576.9131259543865, 629.2464592877197, 232.7440988128664, 501.24645928771986, 461.410765479533, 166.57979262105317, 4.748819762573305, 474.51180237426735, 88.49763952514661, 490.5165233239742, 420.24173833801296, 876.7884843111178, 153.84041475789377, 43.25118023742663, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039928,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600235,0.0,6.797405957806083e-15,4.101352957606875e-28,0.9944890175194452,0.7923010835736594,0.001162407063371373,0.39568866716105977,0.004076228095718225,,4.4953010215615305e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707744064920864e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.1999999895996334,0.8735612209872357,544,1.1533311139328957,0.6703537788847541,239,0,0,0.6249999981209305,0.9999999965163999,538,0,0,0.3125310576304658,0.6243267681291825,240,174.08881832750393,0.8157790282248636,390.25,332.01252005602794,0.7014080326309503,326,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,244.75
db2,1,zero,7.56882603451157e-28,331.25269318729784,1331668.1222690628,0.6176470588235294,134.92851243221205,201,smoothed,1.695934713835363e-14,,6.1327398951923975,39986.65728164085,0.922089723892719,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573305,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.83097285847989, 110.2464592877198, 488.07743214619984, 305.91312595438643, 9.91784690409338, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.7440988128664, 501.2464592877198, 461.41076547953304, 166.57979262105317, 4.748819762573305, 474.5118023742674, 88.49763952514661, 490.51652332397424, 420.24173833801296, 876.7884843111176, 153.84041475789377, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039942,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600235,0.0,1.068163793369525e-14,6.622498056494725e-28,0.9918495852227575,0.83380153852303,0.0006103126802198663,0.3803680981595092,0.003295144763052383,,4.4953010215615305e-10,6.496458815199713e-15,3.727014429201597e-10,2.670875339927703e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599634,0.8735612209872359,537,1.1657809739043075,0.6775900448430724,199,0,0,0.6249999981209305,0.9999999965163999,540,0,0,0.3157035256212258,0.63066423968379,209,193.1706930842944,0.7955865681647678,371.25,295.7734593458791,0.7013647126538125,327,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,245.5
db2,1,reflect,8.051090850598924e-28,330.9844311468969,1390275.6561555637,0.6225490196078431,136.8227078155121,201,smoothed,1.724215021726312e-14,,6.091513208161094,41480.88516567077,0.9350851478329831,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573305,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.83097285847989, 110.2464592877198, 488.07743214619984, 305.91312595438643, 9.91784690409338, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.7440988128664, 501.2464592877198, 461.41076547953304, 166.57979262105317, 4.748819762573305, 474.5118023742674, 88.49763952514661, 490.51652332397424, 420.24173833801296, 876.7884843111176, 153.84041475789377, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039942,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600235,0.0,1.1226793298732332e-14,7.684032834973806e-28,0.9908559621523019,0.8183413480327031,0.0008178124107175346,0.4098743791995325,0.0036916315288178445,,4.4953010215615305e-10,6.496458815199713e-15,3.727014429201597e-10,2.670875339927703e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599634,0.8735612209872359,539,1.1695195618044347,0.6797630344522723,186,0,0,0.6249999981209305,0.9999999965163999,537,0,0,0.3176544476177263,0.6345614933973313,190,202.0808419090406,0.7861578392496925,363.0,278.609990787736,0.7010154275613543,328,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,246.25
db2,1,periodic,7.689392238533409e-28,331.18405827072,1439273.7771709128,0.6176470588235294,134.92851243221205,201,smoothed,1.7100748677808376e-14,,6.0750330149865155,42798.78665002269,0.9366442898575856,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573305,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.83097285847989, 110.2464592877198, 488.07743214619984, 305.91312595438643, 9.91784690409338, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.7440988128664, 501.2464592877198, 461.41076547953304, 166.57979262105317, 4.748819762573305, 474.5118023742674, 88.49763952514661, 490.51652332397424, 420.24173833801296, 876.7884843111176, 153.84041475789377, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039942,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600235,0.0,1.0954215616213791e-14,6.887881751114495e-28,0.99159536648779,0.8121612024972905,0.0009912900548249741,0.3803680981595092,0.004041330863646836,,4.4953010215615305e-10,6.496458815199713e-15,3.727014429201597e-10,2.670875339927703e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599634,0.8735612209872359,540,1.1552972377779975,0.6714965543924962,229,0,0,0.6249999981209305,0.9999999965163999,543,0,0,0.3127367554375818,0.6247376797617789,237,178.14670920339785,0.8114849638059283,387.25,325.7410163462838,0.7008483020087842,329,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,247.0
bior3.1,1,constant,2.2972571483504783e-27,326.4308823046145,1848117.6286508425,0.6029411764705882,104.09765490400925,201,smoothed,3.6022042176096624e-14,,5.874207281741805,53152.16273452047,0.978549708232272,3.521571384532827e-05,1.0,22,356.92325570616754,4.748819762573305,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.8309728584799, 110.24645928771976, 488.0774321461996, 305.9131259543864, 9.917846904093352, 644.349393133343, 576.9131259543864, 629.2464592877197, 232.7440988128663, 501.24645928771974, 461.410765479533, 166.57979262105312, 4.748819762573305, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.2417383380129, 876.7884843111176, 153.84041475789374, 43.251180237426624, 577.9763952514653]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595424,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,1.1368683772161603e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499148,126.35504113098159,11.802127862039931,442.04449698701217,0.9545454545454546,83.5,31867716.112737928,0.0,0.0,2.5845135707600235,0.0,4.742851675822582e-14,4.052837500934199e-27,0.9739899487000224,0.7368506618039459,0.0024388000142442747,0.2918492550394387,0.006788553454236513,,4.4953010215615305e-10,3.2482294075998564e-15,3.7272980320750936e-10,2.6707996398509906e-11,0.9999999893266406,5.825706629919915e-14,0.0,0.9999999957662883,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895999407,0.8735612209873577,153,1.073493823526593,0.6239497335301791,541,0,0,0.6249999981209834,0.9999999965164845,180,0,0,0.2874167455731336,0.5741572349012839,533,214.21698500974816,0.7733153597780442,351.75,252.90677274861,0.700546568777911,330,bior,471.6592592592593,487.0,232.3964434105975,135,0.6073323293172691,0.9073604935689217,0.3026592214072351,4,248.5
